country,domain,delphi_insample_mae,delphi_outsample_mae,delphi_insample_mape,delphi_outsample_mape,selftune_insample_mae,selftune_outsample_mae,selftune_insample_mape,selftune_outsample_mape,guided_insample_mae,guided_outsample_mae,guided_insample_mape,guided_outsample_mape,selftune_delphi_diff,guided_selftune_diff,guided_delphi_diff,best_method
United States Virgin Islands,,26.29668881608229,403.6104032690521,8.951430678575806,35.39114797411484,175.49305725097656,490.7131652832031,65.92145538330078,44.55605316162109,226.27813720703125,261.56939697265625,85.2893295288086,23.734432220458984,-87.10276201415104,229.14376831054688,142.04100629639584,Past-Guided
United States,Puerto Rico,76.81697182957491,733.7058201838031,9.34462266303452,19.197689980870955,86.60944366455078,1065.5482177734375,9.375812530517578,28.216405868530277,177.37754821777344,697.22021484375,16.89619255065918,17.555763244628906,-331.8423975896344,368.3280029296875,36.4856053400531,Past-Guided
United States,Delaware,64.29027937766973,1691.0331114276405,4.289731433005315,19.55204086391727,135.13034057617188,1331.9910888671875,18.269012451171875,15.217413902282717,143.0432891845703,1547.2562255859375,23.90334129333496,17.885908126831055,359.042022560453,-215.26513671875,143.776885841703,Self-tune
United States,New Hampshire,34.03710552775719,1201.0155825397817,4.8262134240932815,29.0535902840171,71.51901245117188,826.635498046875,14.134926795959473,20.40843391418457,198.31988525390625,1364.6317138671875,24.320995330810547,34.61668014526367,374.3800844929067,-537.9962158203125,-163.6161313274058,Self-tune
United States,Montana,2.8072323437838533,23.880470785832717,0.8757288841974467,4.686229766695429,93.43009948730467,42.91862869262695,27.692123413085938,9.01687240600586,278.44879150390625,267.0509948730469,75.54244232177734,55.03815460205078,-19.038157906794236,-224.13236618041992,-243.17052408721415,DELPHI
United States,New Jersey,438.3694060345058,14211.999330838276,2.885134672090888,9.68498393213817,3009.9306640625,24760.08984375,10.045799255371094,17.327146530151367,6821.94287109375,35561.68359375,18.62453269958496,24.960102081298828,-10548.090512911724,-10801.59375,-21349.684262911724,DELPHI
United States,Alabama,96.65451112705132,2661.0742282954207,8.825985267891912,19.71677805276498,155.96923828125,3741.274658203125,8.422380447387695,28.041156768798828,171.98402404785156,3726.401123046875,11.805669784545898,27.854393005371094,-1080.2004299077043,14.87353515625,-1065.3268947514543,DELPHI
Uganda,,12.603478546300869,805.2722090658789,3.012359616530011,73.64239413670178,106.74452209472656,36.35905838012695,37.70093536376953,3.447453498840332,150.41754150390625,50.85816192626953,46.59649658203125,5.128056526184082,768.9131506857519,-14.499103546142578,754.4140471396094,Self-tune
Montenegro,,247.6966316359704,21150.60424954133,20.10172069974352,238.94640110407207,2066.711669921875,3474.541259765625,197.67120361328125,42.69300842285156,1262.137939453125,4242.20947265625,112.4028091430664,53.69472503662109,17676.062989775706,-767.668212890625,16908.39477688508,Self-tune
United States,Texas,193.49599370027624,3739.224865192793,4.187368884214837,7.8153392926452545,567.5051879882812,14847.8408203125,6.671977519989014,31.04254531860352,835.3561401367188,15047.357421875,10.92149829864502,31.41563415527344,-11108.615955119707,-199.5166015625,-11308.132556682207,DELPHI
United Arab Emirates,,67.1771480932427,449.2583441767625,5.247951992797849,2.1098341221675434,309.8787841796875,4506.42626953125,45.11048126220703,17.609661102294922,443.6727600097656,6119.0830078125,48.38882827758789,25.131235122680664,-4057.1679253544876,-1612.65673828125,-5669.824663635737,DELPHI
Turks and Caicos Islands,,21.05068354294403,8.795295332332076,8.046178826231765,1.317506207559537,127.6821517944336,254.2650146484375,50.05465698242188,37.52791595458984,217.68756103515625,74.82560729980469,92.24609375,11.072711944580078,-245.46971931610543,179.4394073486328,-66.03031196747261,DELPHI
United States,Kansas,46.42870652847539,518.0510732966214,3.076706045015234,5.814161502296118,95.82656860351562,1524.1905517578125,7.937376022338867,17.198347091674805,120.76548767089844,268.22222900390625,12.03843116760254,3.118314027786255,-1006.1394784611911,1255.9683227539062,249.8288442927152,Past-Guided
United States,Virginia,65.21534912426027,15227.389454785429,2.393323588139524,42.5121539865461,383.4977111816406,7790.3896484375,9.70496654510498,22.89219665527344,813.5783081054688,5942.26611328125,15.977148056030272,16.973581314086914,7436.999806347929,1848.12353515625,9285.123341504179,Past-Guided
United States,Oklahoma,44.23509897417168,1656.935732316646,4.439753943416487,26.725199766122717,153.5039520263672,1154.214599609375,8.358181953430176,19.458162307739254,348.69256591796875,1804.376708984375,15.997787475585938,31.08443832397461,502.72113270727095,-650.162109375,-147.44097666772905,Self-tune
United States,Mississippi,37.9653284715604,32883.338875874026,2.2262796122012194,238.76623362460543,122.14041137695312,2326.82958984375,5.667764663696289,18.36631202697754,207.9853515625,1944.4036865234373,11.190631866455078,15.242292404174805,30556.509286030276,382.4259033203127,30938.93518935059,Past-Guided
United States,Idaho,111.6400863262682,166.55773650166347,11.564937812269871,6.089161385958375,120.67724609375,304.77520751953125,10.551779747009276,11.192057609558104,242.42535400390625,183.66305541992188,17.51457405090332,7.150404930114746,-138.21747101786778,121.11215209960938,-17.105318918258405,DELPHI
Togo,,7.924294928217187,13.2230334757231,3.022262535493201,2.1704761896818794,150.9161834716797,71.3693618774414,70.9279556274414,10.990385055541992,263.531005859375,106.75328063964844,108.12686920166016,18.244823455810547,-58.14632840171831,-35.38391876220703,-93.53024716392534,DELPHI
United States,South Carolina,50.17359788279634,1615.1984285685965,3.708527670368473,16.62206178849395,176.84716796875,1859.4949951171875,9.8593111038208,19.74615478515625,204.15673828125,1963.025634765625,13.96680736541748,20.89360237121582,-244.29656654859104,-103.5306396484375,-347.82720619702854,DELPHI
Wallis and Futuna,,24.050517064642044,24.970069145332943,7.072927788925249,5.51627683665942,96.98062133789062,64.59406280517578,30.17062759399414,14.269654273986816,337.79034423828125,356.4341735839844,93.6748504638672,78.7391357421875,-39.62399365984284,-291.8401107788086,-331.4641044386514,DELPHI
United States,Ohio,352.34186879050594,3398.30783642653,13.903124314102405,12.122066972163015,469.4731750488281,4488.2734375,10.544254302978516,15.112566947937012,720.8197021484375,2808.7509765625,14.898409843444824,9.255669593811035,-1089.9656010734702,1679.5224609375,589.5568598640298,Past-Guided
United States,North Dakota,24.06372842137264,709.991176478229,5.333165744127943,26.221250661139116,124.68885803222656,395.70745849609375,37.405086517333984,15.336238861083984,128.7975616455078,562.5278930664062,43.04212951660156,22.145631790161133,314.2837179821353,-166.8204345703125,147.46328341182277,Self-tune
Rwanda,,10.282603122755924,56.754184578620034,5.642476614934635,12.842833609100843,129.75494384765625,55.11979675292969,78.62999725341797,12.913697242736816,346.6651611328125,234.2408905029297,188.88812255859372,63.50089263916016,1.6343878256903466,-179.12109375,-177.48670592430966,Self-tune
Niue,,103.31560487811528,257.69236496693617,34.74255790520283,36.27445706899382,185.2088165283203,239.71749877929688,99.78534698486328,33.57151412963867,263.4081420898437,95.63327026367188,134.55157470703125,13.177678108215332,17.974866187639293,144.084228515625,162.0590947032643,Past-Guided
Zambia,,44.69249987044356,211996.48923276376,9.100250356464354,11461.987109528574,179.6796875,587.8632202148438,50.67933654785156,36.1033821105957,98.86341094970705,255.00222778320312,42.46806716918945,15.008686065673828,211408.62601254892,332.8609924316406,211741.48700498056,Past-Guided
United States,South Dakota,64.22741211983039,22199.361815298027,5.38429472485713,423.32791197196434,162.91087341308594,1080.90478515625,17.241741180419922,22.010988235473636,171.4789581298828,891.3953857421875,21.586225509643555,17.95398712158203,21118.457030141777,189.5093994140625,21307.96642955584,Past-Guided
Singapore,,80.35117963130043,78130.31421945982,26.983313731103586,395.7111382158155,195.84506225585935,4227.82666015625,82.31132507324219,29.13905143737793,184.52284240722656,9409.7646484375,78.34683227539062,62.32049560546875,73902.48755930357,-5181.93798828125,68720.54957102232,Self-tune
Uruguay,,21.520222593677023,26.412863831162483,5.3726093056144295,3.3968811579556264,203.6671905517578,37.74638748168945,50.7608528137207,5.143178462982178,287.23052978515625,317.2054443359375,68.9115982055664,42.45745086669922,-11.33352365052697,-279.45905685424805,-290.792580504775,DELPHI
United States,West Virginia,9.809370029055565,304.7925198699651,1.6786535253935138,15.16975312470763,54.8386116027832,404.00244140625,16.679094314575195,21.199745178222656,80.75399780273438,312.10406494140625,23.093456268310547,15.997382164001465,-99.20992153628492,91.89837646484375,-7.311545071441174,DELPHI
United States,Washington,92.98011954250411,2273.2826108390336,3.2584984765617926,13.261805464134351,253.64703369140625,1871.6173095703125,9.517311096191406,10.687504768371582,425.28948974609375,2999.455322265625,15.248594284057615,17.55217170715332,401.6653012687211,-1127.8380126953125,-726.1727114265914,Self-tune
Oman,,40.308343773856,3188.9616994432204,6.316804497439069,35.162533463001424,145.23974609375,3842.10498046875,34.774269104003906,41.76095581054688,144.1049346923828,4447.40966796875,36.95552062988281,50.28167343139648,-653.1432810255296,-605.3046875,-1258.4479685255296,DELPHI
Ethiopia,,20.38814443317212,9517.296290730856,6.664724715231937,203.66140345859017,293.65057373046875,2882.574951171875,136.85641479492188,80.39806365966797,315.9016418457031,1983.8465576171875,157.43043518066406,56.2590217590332,6634.721339558981,898.7283935546875,7533.449733113668,Past-Guided
United States,Oregon,17.95279088198998,414.4106636977983,2.245703747316935,10.534575274909118,84.47221374511719,899.3411254882812,11.999491691589355,24.36659812927246,87.79785919189453,853.6473388671875,15.980012893676758,23.08413314819336,-484.9304617904829,45.69378662109375,-439.2366751693892,DELPHI
Zimbabwe,,29.89518091526781,170223.6681524571,9.723640030131318,4937.788084978826,201.03030395507807,1445.2625732421875,67.37158966064453,60.42076110839844,295.5585021972656,1045.7506103515625,93.946044921875,39.30878448486328,168778.40557921492,399.511962890625,169177.91754210554,Past-Guided
United States,Indiana,183.7370455947245,7087.132266283567,7.589000051682728,22.77353545754661,766.8089599609375,8115.046875,13.31806755065918,27.190746307373047,791.90576171875,6431.8916015625,15.957860946655272,21.267187118530277,-1027.9146087164327,1683.1552734375,655.2406647210673,Past-Guided
United States,Kentucky,39.71990741516347,682.6189432233543,2.8301891566324087,7.616244235779777,120.17302703857422,1782.316162109375,9.6739501953125,20.77940368652344,106.16202545166016,2029.312744140625,13.312442779541016,23.79853057861328,-1099.6972188860207,-246.99658203125,-1346.6938009172707,DELPHI
Kenya,,25.284684965715705,873.1710162103028,7.738760030431802,39.386594274689976,199.45068359375,1300.306396484375,74.2558822631836,63.17753601074219,285.6202392578125,524.5958251953125,106.1034927368164,21.63848114013672,-427.1353802740722,775.7105712890625,348.5751910149903,Past-Guided
Guinea,,21.569515275347,58.66462524870689,3.105300579940252,1.4827628924407634,120.6489715576172,621.026611328125,37.20270538330078,15.951481819152832,202.2186279296875,1191.0450439453125,52.07607650756836,31.577354431152344,-562.3619860794181,-570.0184326171875,-1132.3804186966056,DELPHI
United States,Wyoming,9.756616762377677,126.56245738844966,2.917193731960978,14.207866937091271,129.13124084472656,210.80740356445312,39.27836990356445,23.938825607299805,209.81089782714844,23.26243782043457,58.83932113647461,2.6255221366882324,-84.24494617600347,187.54496574401855,103.30001956801509,Past-Guided
Senegal,,132.12541423247512,835.0031109672623,36.3809457132885,27.60657763404073,291.0917053222656,2172.6796875,73.80057525634766,76.94048309326172,236.22637939453125,427.4263610839844,77.74849700927734,17.54498291015625,-1337.6765765327377,1745.2533264160156,407.5767498832779,Past-Guided
Qatar,,83.6744017510465,31860.51705859743,10.761698425064498,113.30868301496253,467.1350402832031,9424.2490234375,74.96083068847656,37.34072494506836,540.886474609375,9440.6376953125,78.28436279296875,36.97347640991211,22436.26803515993,-16.388671875,22419.87936328493,Self-tune
United States,Maryland,1248.8107365865883,1570.0178592051554,70.03634438937705,3.669725061236919,502.2746887207031,11053.6494140625,9.439793586730955,26.81380271911621,520.4069213867188,9965.8271484375,14.57229232788086,23.966440200805664,-9483.631554857344,1087.822265625,-8395.809289232344,DELPHI
United States,Georgia,255.12366619390497,2064.996739642261,10.30491068117032,5.702242525973858,455.0382690429688,7575.51123046875,7.63177490234375,21.28585433959961,663.1704711914062,8609.0654296875,12.913987159729004,24.303110122680664,-5510.514490826488,-1033.55419921875,-6544.068690045238,DELPHI
Yemen,,25.67568629681993,253.20485830230936,5.841651201331794,16.753685676062748,147.0546112060547,90.7440414428711,49.31270217895508,6.688324928283691,162.0708465576172,114.90611267089844,52.75851058959961,8.1348237991333,162.46081685943827,-24.162071228027344,138.29874563141092,Self-tune
