country,domain,delphi_train_mae,delphi_overall_mae,delphi_last15_mae,resnet-loss=mae-no_time-lr=1e-5_InSample_mae,resnet-loss=mae-no_time-lr=1e-5_OutSample_mae,resnet-loss=mae-no_time-lr=1e-5_InSample_mape,resnet-loss=mae-no_time-lr=1e-5_OutSample_mape
United States,Nebraska,112.31562917795348,299.5679441875949,955.149648361116,328.6224670410156,4805.078125,0.193949744105339,0.2809200584888458
United States,Illinois,913.0590278521556,4662.535615413345,15421.548794753318,4220.8916015625,23621.125,0.2263052016496658,0.3798131048679352
South Sudan,,21.0949659070614,39.58274264359947,96.64952760619651,87.96253967285156,164.82223510742188,0.1494605839252472,0.0862780436873436
United States,,6195.539779572133,42782.65207195236,161390.52573283663,6899.07373046875,257337.4375,0.0910654067993164,0.3134281039237976
Fiji,,12.520630876151,96.96939124856988,391.3820910728062,298.42596435546875,2259.677734375,0.5375390648841858,3.065532684326172
Belarus,,351.8426299471561,355.1273298817708,384.630849096324,392.51861572265625,10389.904296875,0.1114765927195549,0.3580962419509887
Ukraine,,469.0525944745651,1288.4801904368785,3905.1104772676354,950.001708984375,1730.6961669921875,0.2779616117477417,0.1033371686935424
United States,Montana,116.49291241641524,120.10570716239096,138.97719728715836,262.4037475585937,245.83897399902344,0.4081590175628662,0.3349978923797607
United States,Kentucky,70.14013924482813,269.2685739458018,828.7628272058047,245.85598754882807,1345.698974609375,0.1145840883255004,0.1949899196624755
United States,Ohio,383.44506334368407,2449.608287182251,8629.57051186109,1478.365234375,2688.83642578125,0.1568470597267151,0.1009455546736717
United States,Kansas,86.97304591329927,92.17803521327416,102.51236209260132,195.931884765625,1394.4774169921875,0.0981393605470657,0.1377183645963668
United States,Massachusetts,550.7451071334874,11365.88481025784,48666.79212556373,2174.463134765625,6539.9462890625,0.2061986327171325,0.0910773649811744
United States,District of Columbia,79.28309852093129,2377.0074179270664,10254.713490346105,296.4237670898437,1138.4151611328125,0.1427604258060455,0.1756706833839416
United States,New Jersey,1240.136177464634,8762.15135359501,34470.46284075209,10603.4345703125,7730.73291015625,0.2115350812673568,0.0563488565385341
United States,Oregon,14.468019944174047,80.13635300177057,222.23799196467635,154.6290740966797,671.0556030273438,0.1261890232563018,0.2299443930387497
Singapore,,35.75756789401114,53331.5237369414,250185.28801333747,176.64955139160156,7444.99169921875,0.3130167424678802,1.0970253944396973
United States,Indiana,104.12743524876583,1193.537295695622,4605.301853918997,2375.36572265625,3450.57177734375,0.2093536108732223,0.1306444555521011
United States,New Mexico,51.45383897603928,301.05601001435497,1110.9207240976234,235.89317321777344,697.2787475585938,0.1401320397853851,0.1128052324056625
United States,Oklahoma,32.7649056595439,856.4245313153551,3703.3011836981514,337.53338623046875,691.1570434570312,0.1236848533153534,0.1351722329854965
United States,Arkansas,98.63772087628462,188.4964271134648,392.78112740646594,129.11253356933594,854.2171630859375,0.104086048901081,0.1931122392416
United States,South Carolina,147.61024574323406,585.0300695814145,2062.4388495269545,352.1019287109375,1552.2562255859375,0.1155115514993667,0.2107976526021957
United States,Connecticut,517.8594144240408,1878.6727840377807,6161.195500657489,2065.10888671875,2762.703125,0.1353633105754852,0.0775632858276367
United States,Alabama,112.68900094067592,1045.4158585243538,3914.806921046411,402.7608337402344,3161.70654296875,0.1035689115524292,0.3436178565025329
Mozambique,,8.242492340847038,95.16616330022964,373.6389468979332,201.0946502685547,339.40557861328125,0.384740263223648,0.4377686977386474
United States,Nevada,36.27872486467725,634.4185516454351,2622.0728245307805,252.9635772705078,1274.5108642578125,0.1270076036453247,0.2224233746528625
Wallis and Futuna,,6.871323886407024,6.139302629399982,4.8658640580121375,350.0056457519531,370.2770080566406,0.4819390773773193,0.4499350786209106
United States,Colorado,199.0997425261293,1087.4819105892684,4117.512272532897,1061.973876953125,2752.93310546875,0.169236347079277,0.1585343778133392
United States,South Dakota,169.7994658067849,2220.3577774918044,9300.577132056826,249.95465087890625,538.2581176757812,0.1631482690572738,0.1250746995210647
United States,Michigan,261.02345056872844,4425.673769020117,17822.672275479814,4426.22998046875,3389.0341796875,0.1246361210942268,0.0698099434375763
United States,Wisconsin,153.9542793659209,6759.630347235743,30682.36090991712,456.7229309082031,3317.271484375,0.1280197352170944,0.3688801229000091
United States,New York,5307.360122351302,14994.674428167997,40707.98724241598,5058.22607421875,53512.41796875,0.1614276319742202,0.1978458315134048
United States,Minnesota,142.65227134616595,20465.862243689484,94140.32531559592,184.0482635498047,5401.2705078125,0.1256114840507507,0.4861713945865631
Saint Lucia,,3.375082399715397,27.286135523424555,104.05295098610176,343.8037109375,286.30718994140625,0.6023575663566589,0.4455717504024505
United States,Georgia,228.3718249842189,757.6163294881038,2297.06909907326,938.067626953125,7117.45361328125,0.090323120355606,0.2633299231529236
Solomon Islands,,111.06454452088666,193.0378239300737,348.58561876159825,250.6272735595703,2172.2412109375,0.0706738382577896,0.2819984257221222
United States,Iowa,107.22226277987592,348.3387471532031,807.7566665967752,364.4580993652344,6710.201171875,0.1348082870244979,0.2932682633399963
United States,Mississippi,69.51990800727454,1738.9676749958414,7564.161194591658,358.70465087890625,1723.8359375,0.0982397124171257,0.1677700728178024
United States,Virginia,141.226604169709,7284.149294590801,31853.98514644901,798.1336669921875,6982.2978515625,0.1103604808449745,0.2844327986240387
United States,Louisiana,479.9952177296136,1420.8446582111646,4444.629716820179,3272.113525390625,3154.01123046875,0.1763383597135543,0.089542731642723
United Arab Emirates,,137.3493129685926,1286.5863813749716,4871.025844975948,280.8072204589844,6320.42236328125,0.2119054794311523,0.4000331163406372
United States,Tennessee,306.2386009241936,6431.048408540229,28140.793414786105,768.7951049804688,3959.380859375,0.1258304864168167,0.2943533957004547
United States,Delaware,87.23762661294042,563.1903159597119,1949.8920540425283,286.53521728515625,1083.1312255859375,0.1610015630722046,0.1476372480392456
United States,Vermont,18.89800026372237,31.28646782121908,65.41439429627047,59.74668502807617,52.49187469482422,0.1116715297102928,0.0581928081810474
United States,Puerto Rico,42.2787281997651,336.1495008987023,1272.548815721117,120.24675750732422,952.368896484375,0.1113220453262329,0.3777099549770355
Ghana,,77.38378260148275,5633.2940005898345,23576.77899552837,230.5870819091797,934.5537109375,0.2741248905658722,0.1228082180023193
United States,North Carolina,119.40002023922126,695.236409847838,2762.9593954074053,752.5435180664062,4068.75,0.1337311863899231,0.2745632827281952
United States,Wyoming,51.78138012792765,90.64699703657394,185.5446232547477,201.4179229736328,100.27420806884766,0.3230538666248321,0.1308600008487701
Vanuatu,,199.2805785163164,232.0636846713671,351.8727065413304,203.9617462158203,1539.4249267578125,0.1261639893054962,0.2476202100515365
United States,Pennsylvania,710.0220485486304,38239.74006980058,172062.47030039242,5174.34228515625,4892.27978515625,0.1532290577888488,0.0775269865989685
United States,Alaska,4.27432307283866,749.8889561066446,3515.504611288629,257.133544921875,184.10836791992188,0.4723015427589416,0.2957366108894348
United States,Missouri,47.98326263627251,1912.1585082096824,8032.022836688918,767.1052856445312,1182.427001953125,0.141187235713005,0.114058718085289
Yemen,,25.046448960194517,115.89372641344605,390.1999215774623,141.71890258789062,228.1217498779297,0.264351487159729,0.1867663115262985
Uzbekistan,,486.2947132547316,1143.2855797466862,3299.589853816486,1654.2330322265625,1266.41845703125,0.2878220379352569,0.0774886757135391
United States,Maine,33.56946018813573,101.42645429169018,357.453471060616,79.21401977539062,548.0493774414062,0.1455454677343368,0.4219145774841308
Uruguay,,67.60931945600265,80.80517806173008,125.44053592068218,260.5154113769531,100.4159927368164,0.3682478368282318,0.1189756542444229
United States,North Dakota,15.551500603742374,79.3245780235997,209.56365945660647,134.2947540283203,411.794921875,0.2263295650482177,0.2013435065746307
United States,Idaho,35.23728906216002,123.87361369377194,409.8146780281747,146.14703369140625,301.12176513671875,0.1220419630408287,0.1310874670743942
United States,New Hampshire,45.75371396535097,398.327868735984,1529.2728637522766,123.86615753173828,549.604736328125,0.1329755336046219,0.1637155562639236
Togo,,8.59881430480297,20.325023803135917,65.85128461423876,253.39627075195312,72.55337524414062,0.4467198848724365,0.1069409325718879
United States,Maryland,308.1225979956006,11565.927979496695,51179.19909597436,1775.636962890625,7137.58837890625,0.1443827152252197,0.219586506485939
United States,West Virginia,68.36144369705674,174.69063970254845,507.9522463160644,86.45857238769531,348.80780029296875,0.1397015303373336,0.2420147061347961
Zambia,,37.49671235557884,67452.31189263433,318522.7472242278,112.17330169677734,196.8199615478516,0.1994045525789261,0.1399934887886047
Zimbabwe,,17.559949157386587,176340.5327013399,832110.388796707,286.8394775390625,1299.421630859375,0.4179609715938568,1.5628646612167358
Saint Vincent and the Grenadines,,12.609096924185554,74.63458709472422,200.05125496304424,224.2362060546875,202.14683532714844,0.4177587926387787,0.1649508029222488
Sierra Leone,,17.30237689579364,65.14828019938169,182.1779215424025,104.93085479736328,260.86578369140625,0.2089142352342605,0.2324033230543136
