economy,time,EN.POP.DNST,GE.EST,IS.AIR.DPRT,NE.DAB.TOTL.CD,NY.GDP.MKTP.CD,NY.GDP.PCAP.CD,NY.GNP.PCAP.KD,SH.MED.PHYS.ZS,SH.UHC.NOPR.ZS,SH.XPD.CHEX.PC.CD,SH.XPD.EHEX.PC.CD,SH.XPD.GHED.PC.CD
HKG,YR2003,6410.28571428571,1.59025156497955,87070.0,146703823803.256,161385558801.811,23977.1734120477,31538.4714336374,,,,,
HKG,YR2004,6460.47619047619,1.73553156852722,111136.0,154369928094.504,169099768875.193,24928.1003722551,32581.5987288993,,,,,
HKG,YR2005,6488.7619047619,1.60948646068573,122705.0,159387671840.72,181569311742.213,26649.637724155,33837.3173790248,,,,,
HKG,YR2006,6530.57142857143,1.91120851039886,130014.0,171933665412.22,193535442896.365,28224.0951563146,35866.2043342555,,,,,
HKG,YR2007,6586.95238095238,1.86417436599731,141372.0,189008227607.882,211596944503.8,30593.9511738646,38490.8363925213,,,,,
HKG,YR2008,6626.47619047619,1.84699952602386,144039.0,196970321567.189,219278749139.734,31515.5292103443,39523.724480891,,,,,
HKG,YR2009,6640.7619047619,1.73737561702728,149809.0,197196762021.479,214047795659.045,30697.5383861641,37634.8715925508,,,,,
HKG,YR2010,6689.71428571429,1.67535734176636,158255.0,215206984223.663,228638668727.291,32550.136489179,38726.2145827987,,,,,
HKG,YR2011,6734.85714285714,1.64496850967407,173112.0,238945529290.853,248513617677.287,35142.4879344543,40297.7159740322,,,,,
HKG,YR2012,6809.61904761905,1.82570827007294,185506.37822568,259659582510.842,262628865879.697,36730.796195815,39778.3305540583,,,,,
HKG,YR2013,6837.04761904762,1.73853421211243,199639.0,274042418772.563,275696879834.966,38403.7777145477,41211.3242947988,,,,,
HKG,YR2014,6885.2380952381,1.82653200626373,215562.0,290862633273.335,291459995978.893,40315.3739510191,42009.3158083236,,,,,
HKG,YR2015,6944.09523809524,1.87842237949371,228582.0,301993614345.148,309385622601.348,42432.1619740441,43217.2953278478,,,,,
HKG,YR2016,6987.2380952381,1.80449724197388,235581.0,313534993075.461,320860317562.562,43734.1980702999,44328.8926470906,,,,,
HKG,YR2017,7041.14285714286,1.86318719387054,243518.0,337829389724.375,341273289534.466,46160.429791493,46502.5176944683,,,,,
HKG,YR2018,7097.71428571429,1.86087238788605,245146.0,362504305670.728,361731070995.726,48537.5668888343,47764.7008597779,,,,,
HKG,YR2019,7150.38095238095,1.70707488059998,242173.0,357413816404.64,363074545072.389,48359.0011950597,46596.2686863185,,,,,
HKG,YR2020,7124.7619047619,1.61859095096588,70874.0,338288299902.026,344943149590.058,46109.2299946609,44058.7379013386,,,,,
HKG,YR2021,7060.09523809524,1.48980629444122,55653.0,348407680185.251,368954169748.818,49770.5642374739,48404.5745304067,,,,,
HND,YR1985,39.2143444454375,,11800.0,5711150803.5,5278120712.5,1202.93756023952,,,,,,
HND,YR1986,40.3572079721155,,8100.0,6022322829.45,5677828959.0,1257.38975894062,,,,,,
HND,YR1987,41.5205380284208,,11300.0,6560813739.7,6190521241.5,1332.51765469518,,,,,,
HND,YR1988,42.7036732505139,,14700.0,6264567673.09013,5902717091.41631,1235.36547922806,,0.829,,,,
HND,YR1989,43.9152381803557,,15100.0,5843631239.96552,5432344901.72414,1105.55618679867,,,,,,
HND,YR1990,45.1625167575297,,17100.0,5287275519.35798,4923009551.55642,974.229483842708,,0.7,,,,
HND,YR1991,46.446393779605,,12500.0,4972131246.82604,4648668478.56753,894.510209394111,,0.411,,,,
HND,YR1992,47.7681115381178,,11800.0,5374464631.95038,4943700431.07368,924.959676699835,,,,,,
HND,YR1993,49.1271874162124,,13700.0,5388554089.10238,4926728932.95069,896.283689659332,,,,,,
HND,YR1994,50.5222450621146,,,5110269848.25421,4642280682.14252,821.216147604504,,,,,,
HND,YR1995,51.9513093216552,,,5700398602.71116,5347445005.21376,919.937993255915,,0.65,,,,
HND,YR1996,53.4145142550719,-0.74391508102417,,5605417998.31081,5215028986.48649,872.581838432956,,,,,,
HND,YR1997,54.9120743587452,,,6124795566.53992,5737099650.19011,933.755707934705,,0.832,,,,
HND,YR1998,56.3815979980338,-0.611828744411469,,6887368862.62925,6366340265.87888,1009.16270537509,,,,,,
HND,YR1999,57.8904727857717,,,7274349463.41463,6414520529.61672,990.297834013789,,,,,,
HND,YR2000,59.493475735097,-0.579896092414856,,8081209517.79322,7186638029.05875,1079.6056663087,1725.82743972611,0.552,,67.67149353,1.88202145,32.63489547
HND,YR2001,61.1123514165698,,,8659566803.91489,7651162302.3456,1118.94089428633,1719.4300729075,,,66.35316467,1.22882292,27.87531887
HND,YR2002,62.7393690231477,-0.685433745384216,,8843383043.36457,7858255412.86038,1119.42427348911,1729.47604533159,,,69.90351105,2.98906816,28.4348371
HND,YR2003,64.3657252658861,-0.761468172073364,,9387602656.72504,8230391346.67228,1142.81134979491,1750.92313656392,,,78.74036407,7.49795814,29.86303062
HND,YR2004,65.9880865135401,-0.716462850570679,,10520389517.1399,8869299234.3377,1201.24750461917,1804.88425273666,,0.22,82.34390259,8.03228667,29.44593405
HND,YR2005,67.6075878094557,-0.680190563201904,,11559905825.8394,9757012696.56212,1289.82311409217,1880.99368732596,0.354,,96.74766541,8.20891648,37.65985874
HND,YR2006,69.2215568862275,-0.660407066345215,,13212630419.3105,10917477066.1429,1409.57974824961,1957.32361326992,,,110.83789063,5.73474707,46.15053446
HND,YR2007,70.8236839753329,-0.553879499435425,,15828918608.5281,12361257680.5627,1559.88604406996,2067.29078406838,,,126.1158905,7.34135739,52.00572951
HND,YR2008,72.4084100455805,-0.622831583023071,,18476363271.2607,13881731875.7466,1713.41816440351,2115.00306830845,,,147.41615295,10.56514048,56.86421947
HND,YR2009,73.9771382607918,-0.674577832221985,,17190536170.7533,14587496229.1811,1762.34916029174,2031.1898404166,,,158.53948975,13.21603094,69.91766878
HND,YR2010,75.5289391366521,-0.636895477771759,21574.0,18678392810.8346,15839344591.9842,1874.27170372599,2007.5266991396,0.29,,163.53704834,12.32523032,69.27417675
HND,YR2011,77.0623290731969,-0.520890951156616,18287.0,21199486687.7883,17710275685.4074,2053.95969493403,2030.24352485644,,,180.58157349,11.07835827,79.97516366
HND,YR2012,78.5804540173385,-0.691542148590088,16760.0,22119863092.7201,18528554397.5695,2107.34542786596,2035.62465197985,,,182.42372131,12.89059912,71.29255284
HND,YR2013,80.0845205112164,-0.723534107208252,26796.0,22277951431.034,18499729214.904,2064.55053629483,2056.72393646134,,,175.01651001,9.21407728,72.12990435
HND,YR2014,81.5787469836446,-0.811582028865814,24216.0,23283033367.3573,19756533971.8698,2164.42455009318,2050.88124803763,,,171.30480957,10.71343431,69.1113885
HND,YR2015,83.0682366610064,-0.858826220035553,24813.0,24531861787.3861,20979791685.416,2257.22528369354,2103.34201175845,,,168.92593384,8.48982867,66.54217993
HND,YR2016,84.5544552685673,-0.76320344209671,24315.0,24842222589.8837,21717604952.1835,2295.53627000423,2137.21711091667,0.586,,176.97311401,8.77286353,71.00342933
HND,YR2017,86.038448476182,-0.531442284584045,9482.0,26751383866.9798,23136247990.5977,2403.30608839303,2227.5074584944,0.303,,168.39216614,6.21865959,68.59059107
HND,YR2018,87.522119939226,-0.618283271789551,14832.0,29035706719.3335,24067750760.499,2457.6860424186,2237.81368265185,,,177.64666748,5.2546061,70.01760376
HND,YR2019,89.0055322191438,-0.619096457958221,13146.0,29615335291.916,24882225741.8119,2498.50918635232,2252.84373261581,,,184.03918457,4.85900649,72.37529493
HND,YR2020,90.4617302708017,-0.645444571971893,,27147108880.724,23352232483.755,2307.13093003215,2032.38128075592,0.489,,212.6973114,12.03801591,80.91521142
HND,YR2021,91.861158280454,-0.818129122257233,14225.0,35079614542.4914,28144331506.6149,2738.21626989704,2225.99675244699,,,253.91804504,12.63791807,95.26456698
HRV,YR1990,,,,,25650213158.6167,5369.10976056622,,2.91,,,,
HRV,YR1991,,,1900.0,,18760386774.7973,4000.91677428625,,2.628,,,,
HRV,YR1992,81.8425684135217,,4100.0,,10621169290.9986,2321.15204123035,,2.68,,,,
HRV,YR1993,82.2833661241281,,9200.0,,11259647874.4986,2447.50319141761,,2.692,,,,
HRV,YR1994,83.2055803970667,,12000.0,,15062911616.8222,3237.92646315285,,2.649,,,,
HRV,YR1995,82.633339295296,,13300.0,24643549342.9584,22778296980.7532,4930.33529668707,7306.30706518157,2.612,,,,
HRV,YR1996,81.4058056448732,0.102206021547318,15000.0,25702787963.3181,24147533317.0613,5298.88508343388,7855.13999085208,2.62,,,,
HRV,YR1997,81.0096463022508,,16700.0,27265998863.2086,24172615137.0424,5330.32890040892,8380.53717453888,2.642,,,,
HRV,YR1998,81.0612591665176,0.0380356423556805,16800.0,27622827487.7971,25885224248.95,5711.48570131959,8574.11137905711,2.504,,,,
HRV,YR1999,80.7118046861027,,15900.0,25194819890.3931,23770693686.838,5267.63052114736,8367.93708989974,2.42,0.86,,,
HRV,YR2000,79.9166905136643,0.363394379615784,16955.0,23107338924.1909,22128414548.5444,4952.30952351574,8724.5292218204,2.295,,371.0,,315.0
HRV,YR2001,76.9001645442839,,18258.0,24255756558.0304,23062561236.6444,5363.8329043777,9325.36252008035,2.341,,388.0,,319.0
HRV,YR2002,76.9454499928459,0.328575700521469,19340.0,29267303055.2325,26757989560.5798,6219.64373374481,9896.87166039192,2.362,,386.0,,305.0
HRV,YR2003,76.8958437567007,0.318801134824753,19751.0,38904181933.1529,35256066455.7356,8192.60925044031,10284.4835064848,2.425,,512.0,,417.0
HRV,YR2004,76.9173039811307,0.44430086016655,20482.0,45420082893.5109,41855195584.6518,9723.36467607949,10876.1902387753,2.497,0.93,635.0,,507.0
HRV,YR2005,77.0163855335573,0.455620646476746,22031.0,48935983722.1975,45025679589.5466,10446.4419618242,11251.764030897,2.506,,727.0,,618.0
HRV,YR2006,77.0345043242084,0.555540442466736,21641.0,53779701845.2297,49601653625.1683,11505.4104070781,11795.4179223552,2.547,,816.0,,691.0
HRV,YR2007,77.0176720749053,0.456446975469589,22391.0,64259415536.8041,59320099744.9501,13762.6712866081,12430.5395868153,2.678,,1041.0,,900.0
HRV,YR2008,77.0085233364306,0.572743833065033,24728.0,75456911143.0765,68526332324.3644,15900.4693649251,12554.0878757488,2.686,1.1,1259.0,,1055.0
HRV,YR2009,76.927685655064,0.585426390171051,24613.0,65513608917.7891,62093280554.1259,14422.9198619352,11606.303571125,2.696,0.93,1188.0,,984.0
HRV,YR2010,76.7533950396684,0.581434488296509,24766.0,59785879032.4505,58836405998.5311,13697.4521970764,11524.611319324,2.816,1.04,1126.0,,939.0
HRV,YR2011,76.4888499749839,0.502175211906433,26743.0,63794975020.5668,62772620898.6471,14664.3690796915,11582.5346928867,2.87,,1132.0,,928.0
HRV,YR2012,76.2554141948395,0.675028204917908,26456.0,58275806694.0672,57411354937.6808,13452.9759027717,11341.3079694131,2.949,,1030.0,,851.0
HRV,YR2013,76.0433314273461,0.675976753234863,24305.0,60675294406.7042,59589170667.5698,14002.2381023542,11508.2951108691,2.995,,890.0,,757.0
HRV,YR2014,75.7342041312272,0.677013695240021,25161.0,59570132942.9317,59489433514.5849,14035.8597369389,11566.9956723879,3.105,,909.0,0.0,764.0
HRV,YR2015,75.1126438424702,0.4580357670784,25183.0,50749624822.6187,51011170111.8487,12135.1036186683,12200.7118288424,3.156,,796.0,0.0,661.0
HRV,YR2016,74.5898970766922,0.422897964715958,26171.0,51932420214.65,52740059263.4245,12634.3195701712,12443.1727003175,3.197,,841.0,0.0,697.0
HRV,YR2017,73.6997176756486,0.535450637340546,26809.0,55722504747.563,56322449844.1579,13655.4798216229,13206.9044002601,3.312,,903.0,0.0,748.0
HRV,YR2018,73.0441533843185,0.514107942581177,27189.0,62007488721.4493,61861145806.2687,15132.9554012394,13689.3652803655,3.383,,1025.0,0.0,845.0
HRV,YR2019,72.6405010363805,0.456991463899612,27711.0,61719738238.5341,61867157679.3215,15218.5258037621,14281.1747944618,3.466,,1040.0,0.0,848.0
HRV,YR2020,72.3316654753395,0.425023794174194,12838.0,61805738872.3968,58221300897.8838,14383.8695000306,13422.0135324669,,,1095.0,0.0,895.0
HRV,YR2021,69.3170300214439,0.553089022636414,15982.0,70975889597.3262,69602166351.4771,17943.415126673,15523.9088139461,,,1384.0,0.0,1164.0
HTI,YR1985,226.616074020319,,800.0,,2009400000.0,321.733640603317,,0.137,,,,
HTI,YR1986,231.317017416546,,800.0,,2318000000.0,363.602310678567,,,,,,
HTI,YR1987,236.151995645864,,800.0,,2047200000.0,314.549819009399,,,,,,
HTI,YR1988,241.10881712627,,800.0,3036705600.0,2613926800.0,393.36989137179,1699.77616164055,0.143,,,,
HTI,YR1989,246.159687953556,,800.0,3133883000.0,2736243800.0,403.328252380803,1617.66372015853,,,,,
HTI,YR1990,251.281966618287,,800.0,3795880800.0,3096289800.0,447.096290415577,1604.68501422753,0.08,,,,
HTI,YR1991,256.388062409289,,800.0,4139951696.40021,3473562627.79423,491.584431170466,1603.02273160369,,,,,
HTI,YR1992,261.457910014514,,,2649749971.83496,2257129791.61575,313.238787697619,1488.28544535909,0.084,,,,
HTI,YR1993,266.543541364296,,,2386538656.93908,1878253767.31305,255.685966304251,1380.24069662827,0.092,,,,
HTI,YR1994,271.628846153846,,,2564064826.44967,2167569046.11837,289.546179189964,1196.15478338813,,,,,
HTI,YR1995,276.753120464441,,,3364186444.89266,2813313278.81082,368.84708576527,1293.6433746105,0.16,,,,
HTI,YR1996,281.951850507983,-0.998445451259613,,3418251396.83573,2907517603.76719,374.16933350739,1324.55737755912,,,,,
HTI,YR1997,287.197822931785,,,3872750710.22069,3338949151.59927,421.841641798722,1334.31969818893,,,,,
HTI,YR1998,292.48534107402,-1.17352044582367,,4346534609.57,3723903723.63772,461.971438862096,1337.49582277483,0.242,,,,
HTI,YR1999,297.857075471698,,,4878561666.70125,4153725883.84082,506.000211700976,1347.46517051403,,,,,
HTI,YR2000,303.346335268505,-1.24061620235443,,7661058516.97988,6813566098.8675,814.99793353259,1331.62693229757,,,30.15130806,9.49412655,6.57905503
HTI,YR2001,308.843541364296,,,7187950312.95183,6331970324.31022,743.911262708374,1303.26369728263,,,27.21361732,8.98312655,5.27665738
HTI,YR2002,314.279608127721,-1.35697281360626,,6973557676.63137,6205847213.6351,716.482624884184,1293.1993416686,,,22.22666931,7.7500969,3.16589967
HTI,YR2003,319.747641509434,-1.48065805435181,,6017991459.56208,5071947798.27263,575.556830100914,1314.67892395349,,,18.49892044,6.35949011,2.70389433
HTI,YR2004,325.162880986938,-1.71339082717896,,7124108326.07664,6087360684.2969,679.280048694687,1276.71968288037,,,23.90322304,7.98451419,4.08736353
HTI,YR2005,330.620464441219,-1.33601558208466,,8278035472.84519,7030149730.33692,771.534996031225,1290.39064206041,,,25.11820602,8.292725,4.43337388
HTI,YR2006,336.222351233672,-1.29662132263184,,9091202233.60982,7638739122.67242,824.358051754102,1299.08088804302,,,28.96251106,13.09752858,2.40997917
HTI,YR2007,341.829680696662,-1.31829845905304,,10833988394.3307,9228637767.69009,979.599641017687,1337.02445923446,,,37.40650558,13.05233576,8.12767471
HTI,YR2008,347.432764876633,-1.30567097663879,,12369562617.4393,10432962634.8748,1089.57634564151,1350.83787028545,,,40.25810623,14.42176639,8.9187368
HTI,YR2009,353.071044992743,-1.50691092014313,,13367195277.5222,11597002834.7786,1191.80292543805,1408.4377732802,,,41.22427368,14.47833983,9.20597036
HTI,YR2010,357.143686502177,-1.64757931232452,,15130203600.5907,11859312725.1448,1204.86206528423,1314.69983366844,,,55.5110321,25.61874645,9.91825377
HTI,YR2011,361.186937590711,-1.69178152084351,,16130499322.1044,13008746038.8867,1306.84531878112,1367.55953042828,0.14,,76.81674194,49.68805041,5.47895715
HTI,YR2012,366.782982583454,-1.65928363800049,,16580690639.7566,13708925477.1304,1356.1727839335,1354.92354106524,,1.93,74.79749298,45.43221339,6.15014421
HTI,YR2013,372.322423802612,-1.58944308757782,,17834316179.6273,14902488604.2421,1452.31355887818,1389.98636131738,0.233,3.82,59.15798187,28.62856134,6.8521335
HTI,YR2014,377.820754716981,-2.08367514610291,,18237133136.2622,15146883497.6331,1454.64916032025,1410.85493170422,,,64.86157227,35.6362135,6.72015302
HTI,YR2015,383.300326560232,-2.09976744651794,,17567006871.621,14849629308.6025,1405.71477634354,1409.56122276728,0.086,,68.24273682,34.72121907,7.54203537
HTI,YR2016,388.746335268505,-2.17048072814941,,16609327540.9455,14069277526.2278,1313.18609457981,1416.18003934879,,,59.83052063,29.5754452,6.59301186
HTI,YR2017,394.17790275762,-2.13057422637939,,18094810041.9614,15093357161.1498,1389.35862463561,1432.52731637065,,,53.5790062,18.19073622,6.52368263
HTI,YR2018,399.579862119013,-1.96588122844696,,20227063498.1224,16403864617.8458,1489.57841494125,1435.38111334079,0.237,,62.01782608,25.34270736,7.56501107
HTI,YR2019,404.950580551524,-2.06706643104553,,18369427663.7091,15016090929.5125,1345.4750547884,1392.44113184867,,,49.08563995,20.74214706,5.1137527
HTI,YR2020,410.261284470247,-2.11304807662964,1563.0,18450750851.5484,14508222518.3018,1283.14122785939,1326.84942935472,,,44.17983627,13.50187878,5.55778436
HTI,YR2021,415.368976777939,-2.21875,1563.0,25723299879.8218,20877414952.6375,1823.74222445285,1285.88694521422,,,57.87849426,20.26433926,7.0704612
HUN,YR1985,118.477002670227,,17200.0,,21440475719.8582,2013.43352195314,,2.5,,,,
HUN,YR1986,118.27507788162,,17100.0,,24697337084.1012,2323.23864322732,,2.6,,,,
HUN,YR1987,118.076780151313,,17300.0,,27143185296.5443,2557.60366681372,,2.7,,,,
HUN,YR1988,117.90905752754,,16200.0,,29702631093.8815,2803.06398657229,,2.7,,,,
HUN,YR1989,116.632012907533,,17500.0,,30323270274.4059,2892.96729614731,,2.7,,,,
HUN,YR1990,115.433270279292,,18900.0,,34365891768.6878,3312.69823800526,,2.942,,,,
HUN,YR1991,115.426727495271,,16600.0,35050343681.0062,34753569692.915,3350.25832349229,,3.029,,,,
HUN,YR1992,115.381562256593,,19800.0,38738441554.0023,38730585922.2189,3735.10582034276,,3.007,,,,
HUN,YR1993,115.262886712664,,23100.0,43341919079.0805,40124916940.5945,3873.98772279767,,2.955,,,,
HUN,YR1994,115.105219229913,,20900.0,45917585531.8169,43166678735.2183,4173.37302405441,,2.996,,,,
HUN,YR1995,114.945081237481,,21600.0,46429273119.6412,46425677734.1435,4494.70762405948,,3.004,,,,
HUN,YR1996,114.747807700868,0.863268733024597,24900.0,46437885653.604,46658755151.6017,4525.03910312241,,3.041,,,,
HUN,YR1997,114.593385300668,,25700.0,46841899852.8823,47296952928.7561,4596.18262235195,,3.077,,,,
HUN,YR1998,114.32706013363,0.936182856559753,27500.0,49471254192.4808,48706787306.2574,4744.21226429639,,3.083,1.06,,,
HUN,YR1999,114.003674832962,,30200.0,50417236990.9144,49073380173.7159,4793.47852203763,8203.20494005082,3.106,1.04,,,
HUN,YR2000,113.936297701406,0.999929845333099,32297.0,48961153054.5129,47218405892.4258,4624.28165670295,8535.44105111749,2.685,1.38,313.0,,216.0
HUN,YR2001,113.675251060031,,31654.0,54443593525.0229,53749989092.0197,5276.03318905496,8952.10379138271,2.893,1.6,360.0,,241.0
HUN,YR2002,113.352019638474,0.991949141025543,33290.0,68992307164.2999,67608919144.3684,6655.33300865319,9516.5549125233,3.198,1.81,473.0,,328.0
HUN,YR2003,113.027806293238,0.827253758907318,40233.0,88645840717.1966,85285062818.0077,8419.43087098103,9941.15378884827,3.251,2.38,683.0,,478.0
HUN,YR2004,112.777795135015,0.801826775074005,46837.0,108620701390.608,104120820258.669,10301.7033946743,10421.4490130216,3.341,2.45,798.0,,556.0
HUN,YR2005,112.566287244727,0.7481929063797,47362.0,116361484599.101,113211158292.936,11223.3993032598,10758.9321256011,2.785,2.0,895.0,,628.0
HUN,YR2006,112.391139381765,0.839411973953247,45781.0,117390555634.774,115715618613.052,11489.5608654088,11099.0884145255,3.04,2.14,893.0,,628.0
HUN,YR2007,112.217163263029,0.691066801548004,51003.0,139989222647.362,140186716681.425,13940.9092761999,11019.6108222838,2.807,2.56,1003.0,,680.0
HUN,YR2008,112.020845887736,0.695977866649628,49795.0,158267763153.69,158325614580.628,15772.3300839383,11188.6706025487,3.095,,1117.0,,757.0
HUN,YR2009,110.710814094775,0.66804838180542,45861.0,126549188822.67,131069255620.567,13077.305465178,10769.2992119022,3.025,,944.0,,642.0
HUN,YR2010,110.460874848117,0.644822657108307,111307.0,125897424388.758,132175349953.713,13217.5045951108,10869.0762077512,2.872,,983.0,,655.0
HUN,YR2011,110.148315475533,0.65021163225174,120826.212389811,133820029345.204,141942264554.475,14234.471576937,10969.5827388923,2.964,,1063.0,,704.0
HUN,YR2012,109.580934496852,0.608617842197418,88801.8316511268,120943554280.426,128814279315.132,12984.8365730133,10870.0672179817,3.088,,961.0,,623.0
HUN,YR2013,109.27959792334,0.678978681564331,103080.0,126898030800.867,135684315697.713,13715.0703590361,11278.613908607,3.209,,991.0,,656.0
HUN,YR2014,108.113828621521,0.583641827106476,123708.0,132780067497.367,141033843265.669,14294.2584180751,11636.952999826,3.323,,1006.0,,671.0
HUN,YR2015,107.85698005698,0.510369181632996,145492.0,115495128565.419,125174166987.372,12717.038597002,12108.3196939821,3.097,2.47,871.0,0.0,590.0
HUN,YR2016,107.539151873767,0.457560569047928,137605.0,117799461264.312,128609822750.039,13104.6995457458,12724.1334532809,3.211,2.0,914.0,0.0,619.0
HUN,YR2017,107.253626999781,0.481235712766647,158454.0,133651603303.778,143112196040.326,14621.2395956755,13043.3921822869,3.325,2.03,985.0,0.0,674.0
HUN,YR2018,107.117729563883,0.443291485309601,183541.0,153741411362.697,160565642983.587,16425.2050299693,13656.8621862719,3.384,2.45,1080.0,0.0,748.0
HUN,YR2019,107.069263642341,0.45059597492218,213664.0,160234641849.584,164020460331.659,16786.2136399075,14539.5381959205,3.493,,1054.0,0.0,720.0
HUN,YR2020,106.839239535393,0.538772940635681,106938.0,154257221398.5,157288955508.176,16131.9540355923,14175.1809288139,3.139,,1173.0,0.0,827.0
HUN,YR2021,106.398104317335,0.5976322889328,130120.0,181756701643.076,182109999477.691,18755.1023464312,14747.3088067789,3.291,,1382.0,0.0,998.0
IDN,YR1985,91.5182377716566,,185800.0,83389157017.0542,85289488375.4435,514.437643513332,,,,,,
IDN,YR1986,93.363918037945,,181500.0,82236983180.528,79954072544.5279,472.7226386688,,,,,,
IDN,YR1987,95.1778788564615,,190600.0,74910856707.0357,75929617557.7521,440.372378147236,,,,,,
IDN,YR1988,96.9847408601379,,206100.0,85322293516.5168,84300174485.7973,479.810716633827,,,,,,
IDN,YR1989,98.7812637656839,,193200.0,94476419119.0645,94451427876.6628,527.811477222369,,0.142,,,,
IDN,YR1990,100.553593844014,,205400.0,112224602307.752,106140727333.636,582.678967672297,,0.144,,,,
IDN,YR1991,102.320764861419,,215700.0,122720314754.518,116621996217.133,629.160679800489,,0.148,,,,
IDN,YR1992,104.0856362161,,236900.0,131268669701.269,128026966579.964,678.977736957462,,,,,,
IDN,YR1993,105.840396451697,,227200.0,151395669043.377,158006700301.533,824.079148994808,,0.058,,,,
IDN,YR1994,107.601987778557,,230500.0,172235702418.142,176892143931.505,907.471785731365,,,,,,
IDN,YR1995,109.374830671738,,262200.0,201800392163.996,202132028723.115,1020.1466814341,,,,,,
IDN,YR1996,111.159817727165,-0.705335676670074,311200.0,230840481577.936,227369679374.973,1129.09270986001,,,,,,
IDN,YR1997,112.956168958417,,194700.0,213228498622.679,215748998609.635,1054.34735827552,,,,,,
IDN,YR1998,114.737761168489,-0.694517493247986,196700.0,96308820855.9887,95445547872.715,459.191863103941,,,,,,
IDN,YR1999,116.471850383921,,135000.0,143763205842.832,140001351215.462,663.523229868446,,,0.97,,,
IDN,YR2000,114.018777439802,-0.366054028272629,159027.0,149225304678.631,165021012077.81,770.865351580294,,,,15.53566933,0.45394961,4.60913843
IDN,YR2001,115.637944010154,,164651.0,148539356818.952,160446947784.909,739.003946535355,,,0.46,17.0277462,0.68695396,6.20680437
IDN,YR2002,117.23721144766,-0.550523042678833,152278.0,188389404174.422,195660611165.183,888.901389665655,,,0.56,19.14863396,0.26231183,6.51863213
IDN,YR2003,118.816438608611,-0.596454501152039,155609.0,239153328720.759,234772463823.808,1052.41319921916,,0.132,,25.73569489,0.32201298,9.36141799
IDN,YR2004,120.338912682109,-0.490505009889603,318488.0,254645327962.56,256836875295.452,1136.75521127965,,,0.47,26.21132469,0.50488696,9.26365246
IDN,YR2005,121.865687644173,-0.502644717693329,320724.0,278874579913.122,285868619196.085,1249.39769359418,,,0.44,34.40548706,0.55931852,9.94880443
IDN,YR2006,123.459430770075,-0.348611891269684,357414.0,352526720116.947,364570515618.357,1572.79793972155,,,0.39,44.80917358,0.60922019,14.21259465
IDN,YR2007,125.08970029065,-0.307463616132736,357789.0,418426616672.137,432216737774.861,1840.32992667702,,,0.52,56.52228165,0.93606624,20.39026913
IDN,YR2008,126.729233099638,-0.262719124555588,345240.0,494213977742.465,510228634990.598,2144.38954419287,,,,59.79582214,0.70019947,21.06848506
IDN,YR2009,128.350924278263,-0.330059111118317,330112.0,535679606157.4,539580085616.492,2239.09526529896,,0.143,0.53,62.98189545,1.014309,22.12790735
IDN,YR2010,129.967352127994,-0.266941010951996,520932.081983182,740771624093.489,755094157621.936,3094.44307866403,2620.96279596626,0.138,0.53,86.36213684,0.73881941,20.45707703
IDN,YR2011,131.609691832679,-0.321591943502426,599692.276092406,870344544502.565,892969104563.171,3613.8008884858,2744.51556827581,,0.79,108.03186035,1.03010649,25.36558289
IDN,YR2012,133.273056091576,-0.330479681491852,641182.300723356,924383379574.07,917869913332.649,3668.21208337097,2873.8465166739,0.199,0.68,106.90163422,1.02727262,28.1443228
IDN,YR2013,134.899256944936,-0.24391496181488,576000.0,914153349182.315,912524136718.018,3602.88551680629,2992.23078408996,,0.63,103.37931824,1.18270207,29.43082669
IDN,YR2014,136.47252624341,-0.0660421922802925,675005.895378656,901188170606.347,890814755533.537,3476.62485441547,3095.38412880221,,0.79,103.05883789,2.09160497,34.51394348
IDN,YR2015,137.996989644313,-0.326080799102783,682389.0,871720140107.589,860854232686.214,3322.58167895444,3212.36838529982,0.273,0.72,97.16175842,0.47620777,38.47541822
IDN,YR2016,139.466062394042,-0.0512502305209637,823735.0,943184299976.285,931877364037.698,3558.81885175737,3342.78678720821,,0.96,107.52870941,0.56710613,48.95451019
IDN,YR2017,140.876791127014,-0.0200420916080475,892801.0,1016702804662.33,1015618744159.73,3839.78507460491,3477.09500909155,0.377,0.83,111.51396179,0.76520725,51.83114059
IDN,YR2018,142.244548790185,0.141279011964798,959307.381,1048230337634.25,1042271532988.63,3902.661675559,3628.05155854577,0.425,0.82,111.91187286,0.45321908,54.47545987
IDN,YR2019,143.584633764026,0.138761013746262,808265.0,1124908875334.17,1119099871350.2,4151.22755440796,3773.35722948772,0.467,,119.4984436,0.67617367,58.03070066
IDN,YR2020,144.796388212316,0.317363321781158,425057.604,1068936405434.61,1059054842698.48,3895.61815200225,3677.39073449883,0.627,,133.25634766,0.66905389,73.52028129
IDN,YR2021,144.647380401484,0.347363114356995,348232.0,1142901037653.3,1186509691086.73,4334.23145407913,3784.32776183495,0.695,,160.64176941,3.28322876,95.44028215
IMN,YR1985,112.940350877193,,,,,,,,,,,
IMN,YR1986,113.443859649123,,,,,,,0.787,,,,
IMN,YR1987,115.00701754386,,,,,,,,,,,
IMN,YR1988,116.905263157895,,,,,,,,,,,
IMN,YR1989,118.842105263158,,,,,,,,,,,
IMN,YR1990,120.815789473684,,,,,,,0.577,,,,
IMN,YR1991,122.40350877193,,,,,,38327.5894020423,,,,,
