economy,country,time,EN.POP.DNST,EN.POP.SLUM.UR.ZS,GE.EST,IS.AIR.DPRT,NE.DAB.TOTL.CD,NY.GDP.MKTP.CD,NY.GDP.PCAP.CD,NY.GNP.PCAP.KD,SH.MED.PHYS.ZS,SH.UHC.NOPR.ZS,SH.XPD.CHEX.PC.CD,SH.XPD.EHEX.PC.CD,SH.XPD.GHED.PC.CD
HTI,Haiti,YR1998,0.01598542397575914,,0.2579510334103534,,0.00016269834998963102,0.00014465027192509195,0.0019179807053691302,0.008318013369794526,0.02825596580790692,,,,
HTI,Haiti,YR1999,0.016279146477297265,,,,0.00018261310037799415,0.0001613462149500026,0.002100777244181116,0.008390248866022893,,,,,
HTI,Haiti,YR2000,0.016579295181560785,0.6109309086325628,0.24428485897913388,,0.0002867670705322514,0.00026466462148462067,0.003383659105510883,0.008275488800783068,,,0.0020971729219215612,0.019057728031913003,0.0008166140473365816
HTI,Haiti,YR2001,0.016879878383631298,,,,0.0002690577610833881,0.0002459575924909395,0.003088524888850208,0.008069975620829485,,,0.0018615883209993956,0.01803198870001969,0.0006511429843187619
HTI,Haiti,YR2002,0.01717711853179865,0.5977443358426568,0.22058515235366183,,0.00026103265074323525,0.00024105848661663723,0.002974647991192004,0.007997051720388176,,,0.0014616659803804377,0.015556906489852092,0.00038296888092817396
HTI,Haiti,YR2003,0.017476106591235274,,0.19539273837706178,,0.000225264051313164,0.0001970134796632363,0.0023895590628682573,0.008152687608082833,,,0.0011627236111516727,0.012765516901396316,0.00032427059110116973
HTI,Haiti,YR2004,0.01777220791866651,0.5845577630527508,0.14798934308396156,,0.0002666680382001722,0.00023645601488247805,0.002820192126904912,0.007877644075938058,,,0.001596115204741821,0.016027456459380154,0.000500041884282183
HTI,Haiti,YR2005,0.018070624583726762,,0.2248537558597321,,0.00030986165173209183,0.0002730775613140446,0.003203211774604685,0.007976700558480536,,,0.0016935493139804685,0.01664613346590011,0.0005440028822382741
HTI,Haiti,YR2006,0.018376931649601785,0.5713711902628448,0.23287764364500724,,0.00034029997784291283,0.0002967175100202659,0.003422519993594788,0.008039667990986887,,,0.002001838766079661,0.026290900616639423,0.00028692834469719894
HTI,Haiti,YR2007,0.01868353631671448,,0.22846240872078888,,0.000405535666340026,0.00035847527788419994,0.004067044548046965,0.008314597982937398,,,0.00267899482341984,0.026200184270273128,0.0010133678918017616
HTI,Haiti,YR2008,0.018989908854861782,0.5581846174729387,0.23103439518048674,,0.00046301503124471027,0.00040525587978824766,0.0045236405342387615,0.008414686637479081,,,0.0029076755323768485,0.02894906657847359,0.0011138732059394198
HTI,Haiti,YR2009,0.01929820588101266,,0.19004551134253095,,0.0005003582549370504,0.00045047167054020927,0.004948059925389572,0.008832041682601178,,,0.0029851561773041753,0.02906262744451763,0.001150366547667726
HTI,Haiti,YR2010,0.019520894935135674,0.5449980446830327,0.1613939410509172,,0.0005663508961305871,0.00046066079383332947,0.005002278233323774,0.008152839114848863,,,0.004130865708610078,0.05142496255883978,0.0012408629433136005
HTI,Haiti,YR2011,0.01974197694257527,,0.15239076226436127,,0.0006037938031058589,0.0005053091970429289,0.005425687394061379,0.008535847765546662,0.016146266175946812,,0.005839451667532308,0.09973970182120265,0.0006768453940168756
HTI,Haiti,YR2012,0.020047964583121844,0.5318113708953494,0.1590099846793353,,0.0006206452913861628,0.0005325068547965611,0.005630482788455416,0.008444290425402278,,0.2780979827089337,0.005677520408422271,0.09119688494930124,0.0007621204529069197
HTI,Haiti,YR2013,0.020350857170796658,,0.1732352232607205,,0.0006675707989752307,0.0005788694293959603,0.006029635428091798,0.008698347188827272,0.027187462899204557,0.5504322766570605,0.004423328490498628,0.057466617185828316,0.0008513089692125384
HTI,Haiti,YR2014,0.020651501877122978,0.5186247981054434,0.07256922185408743,,0.0006826489778686871,0.000588362665421081,0.0060393322656851845,0.008849555831248548,,,0.00488072111182251,0.07153320122641366,0.0008345407031432607
HTI,Haiti,YR2015,0.020951120851183436,,0.06929151554533508,,0.000657564920375492,0.0005768161713975392,0.005836168846786979,0.008840181927410538,0.009735248723732636,,0.005151869565374134,0.06969651673460485,0.0009389617654279505
HTI,Haiti,YR2016,0.021248904617611617,0.5054382253155373,0.05488851763090524,,0.0006217172232201343,0.0005465043119723315,0.005452012721674412,0.008888140280626561,,,0.004477261933260982,0.05936731389411982,0.0008183872780364826
HTI,Haiti,YR2017,0.02154589874875586,,0.06301673977679972,,0.0006773215629195622,0.0005862834969951555,0.005768262163776883,0.009006588718633543,,,0.003975929198641439,0.03651458633454061,0.0008095789226265147
HTI,Haiti,YR2018,0.021841273929167147,0.49225165252563124,0.09656168142021393,,0.0007571357279605994,0.0006371886383689232,0.0061843498629588255,0.009027266645180585,0.02766235308085005,,0.004652670281905988,0.05087086441450898,0.0009418808535440712
HTI,Haiti,YR2019,0.022134940878474237,,0.07595211234953214,,0.0006876010051322206,0.0005832821798909924,0.005586068471753281,0.008716133865758731,,,0.0036155890578669957,0.04163607840970098,0.0006304457644104046
HTI,Haiti,YR2020,0.02242532627813397,0.4858623311418162,0.06658649488460527,0.0001547673237165031,0.0006906450814905517,0.0005635546208146546,0.005327273890872606,0.00824087216338238,,,0.003222173989895855,0.02710255991996413,0.0006868604782988757
HTI,Haiti,YR2021,0.022704611151628615,,0.04505695267231208,0.0001547673237165031,0.0009628699554774927,0.000810958509781462,0.007571715075214014,0.007944067854209676,,,0.004320721509483769,0.040676966367537745,0.0008790477451579923
HTI,Haiti,YR2022,,,0.04338357229875883,,0.0009253097789862401,0.0007867252742634691,0.007258319717552675,0.007679463848922638,,,,,
HUN,Hungary,YR1985,0.00647077551016337,,,0.0017031336966883259,,0.0008328299518789034,0.008359266269354673,,0.29633147334678855,,,,
HUN,Hungary,YR1986,0.006459734410652225,,,0.0016932317565913008,,0.0009593389521401743,0.00964550025280876,,0.30820372788792594,,,,
HUN,Hungary,YR1987,0.006448891636031744,,,0.0017130356367853511,,0.001054345087661977,0.010618525671594724,,0.3200759824290633,,,,
HUN,Hungary,YR1988,0.006439720685837252,,,0.0016041142957180744,,0.001153763789544395,0.011637616006720478,,0.3200759824290633,,,,
HUN,Hungary,YR1989,0.006369892821576799,,,0.0017328395169794015,,0.001177871798289608,0.012010872238008032,,0.3200759824290633,,,,
HUN,Hungary,YR1990,0.006304346452862156,,,0.0018714666783377536,,0.0013349027389649721,0.013753490949746806,,0.3488068384186157,,,,
HUN,Hungary,YR1991,0.006303988698225124,,,0.001643722056106175,0.001311998344103964,0.001349961638049781,0.013909431103919088,,0.3591356998694052,,,,
HUN,Hungary,YR1992,0.006301519096062217,,,0.00196058413921098,0.0014500506246488817,0.0015044442183388654,0.015507222408531614,,0.356523803870355,,,,
HUN,Hungary,YR1993,0.006295030004261757,,,0.00228734816241281,0.001622367247650549,0.0015586053886928195,0.016083825603112657,,0.35035023150896355,,,,
HUN,Hungary,YR1994,0.006286408861811962,,,0.0020695054802782565,0.0017187791759583082,0.0016767590957850551,0.017326799079597766,,0.3552178558708299,,,,
HUN,Hungary,YR1995,0.006277652633702704,,,0.0021388190609574324,0.0017379325826351994,0.0018033511299849327,0.01866090059763033,,0.35616763623412084,,,,
HUN,Hungary,YR1996,0.006266865861243087,,0.6728076150631721,0.0024655830841592624,0.0017382549656076091,0.0018124047517908363,0.01878682937175359,,0.3605603704143417,,,,
HUN,Hungary,YR1997,0.006258422157529838,,,0.0025447986049354637,0.001753377959493232,0.0018371948038462254,0.019082199608885887,,0.36483438204915114,,,,
HUN,Hungary,YR1998,0.006243859692505734,,0.6876588840890174,0.0027230335266819165,0.0018517995240617904,0.0018919581841945062,0.019696781947758757,,0.3655467173216194,0.1527377521613833,,,
HUN,Hungary,YR1999,0.0062261772211769355,,,0.0029903859093015957,0.0018872093985220716,0.0019061980587173405,0.019901323224170743,0.05806529052574875,0.36827733586608097,0.14985590778097985,,,
HUN,Hungary,YR2000,0.006222493088983868,0.14751977738473931,0.7006429759762913,0.003198029593136213,0.0018327055011182459,0.0018341437353700753,0.019198859826560322,0.06047259348836065,0.3182951442478927,0.1988472622478386,0.02477988601514575,,0.027423776907606036
HUN,Hungary,YR2001,0.006208219249875975,,,0.0031343601183123414,0.00203792332232829,0.002087855505166576,0.02190477045267138,0.06349163150271177,0.34298943369345836,0.23054755043227668,0.02854899489123588,,0.030600054579364343
HUN,Hungary,YR2002,0.006190545192544234,0.13540004411582907,0.6990174529508367,0.0032963558582996726,0.00258250840820767,0.002626189560420732,0.027631281021776005,0.06758150858382976,0.37919981004392733,0.260806916426513,0.03761089495502704,,0.041653500877083256
HUN,Hungary,YR2003,0.006172817444345081,,0.6654720256925247,0.003983847559236129,0.0033181762839463677,0.0033127988490990238,0.034955377574255694,0.07065804993153918,0.3854921049507301,0.3429394812680115,0.05445159418862124,,0.0607111669076331
HUN,Hungary,YR2004,0.0061591470173713555,0.1222703330745097,0.6602930156583127,0.00463777168324367,0.004065872024268808,0.0040444519888806485,0.04277010599494415,0.07413815362155855,0.3961771340377538,0.35302593659942366,0.06367388186416092,,0.07062115324351902
HUN,Hungary,YR2005,0.006147581920880863,,0.6493687807603654,0.004689756868753052,0.004355623764037074,0.00439755562091671,0.046596758682793255,0.07658347509530132,0.33016739878903006,0.2881844380403458,0.07145268103396396,,0.07976883293818295
HUN,Hungary,YR2006,0.0061380049640472395,0.10914062203319029,0.6679484310001207,0.004533207195819084,0.004394143783898145,0.004494838475744502,0.047701795439181446,0.0790481657619774,0.3604416478689303,0.30835734870317005,0.07129229342221545,,0.07976883293818295
HUN,Hungary,YR2007,0.006128492077329474,,0.6377332414420454,0.005050286507685737,0.005240053416938481,0.005445389882664751,0.05787918572336349,0.07847229024185275,0.33277929478808027,0.3688760806916427,0.08011361206838384,,0.08637549049544023
HUN,Hungary,YR2008,0.006117757587070354,0.09702088876428008,0.6387335352876196,0.004930671071313674,0.005924252776290435,0.00614997432223079,0.06548279043857833,0.07969725675311963,0.36697138786655586,,0.08925570593804925,,0.09615842572445582
HUN,Hungary,YR2009,0.006046126008359145,,0.6330448117171497,0.004541128747896705,0.004736968253801997,0.005091232688135746,0.05429371700868152,0.07665859250949861,0.3586608096877597,,0.07538217752180261,,0.0815475484343676
HUN,Hungary,YR2010,0.0060324595134571115,0.08389117772296067,0.6283141577769602,0.011021552463795785,0.004712571513374247,0.005134197638936923,0.054875789004872534,0.07738155262643669,0.34049626023981955,,0.07850973595089868,,0.08319921282368192
HUN,Hungary,YR2011,0.006015368995944881,,0.6294117931286369,0.011964139172343466,0.0050091291752796035,0.005513582102563549,0.05909798354670501,0.07810979878065821,0.3514187344176659,,0.08492524042083932,,0.0894247170603282
HUN,Hungary,YR2012,0.005984345019693306,0.07177144445405045,0.6209399013201394,0.008793104175155697,0.004527139052108528,0.005003640750343901,0.05390980911514696,0.07738873324824266,0.36614033004867624,,0.076745472221665,,0.07913357740383128
HUN,Hungary,YR2013,0.005967868156612524,,0.6352711132124209,0.010206919852013526,0.004750026050069419,0.0052704993412747096,0.05694155858263759,0.08034896431870031,0.38050575804345244,,0.07915128639789273,,0.08332626393055226
HUN,Hungary,YR2014,0.0059041247452304105,0.06470160004718617,0.6158527453436939,0.012249492055227873,0.004970201492306545,0.00547829553177959,0.05934620367463226,0.08294540319809128,0.394040128220349,,0.08035419348600661,,0.08523203053360724
HUN,Hungary,YR2015,0.005890080453888295,,0.6009284519777132,0.014406530685963832,0.004323194465701646,0.004862244811149331,0.05279797837448882,0.08636081290679343,0.3672088329573786,0.3559077809798271,0.06952802969298176,0.0,0.07494089087711032
HUN,Hungary,YR2016,0.0058727018416707966,0.06470160004718617,0.5901723066061741,0.013625564670511459,0.004409449873006761,0.0049956988723349844,0.05440745043318679,0.09082285131200367,0.3807432031342752,0.2881844380403458,0.07297636334557486,0.0,0.07862537297634996
HUN,Hungary,YR2017,0.005857089550736461,,0.594994498954447,0.015690020161340232,0.005002824679053444,0.005559026733481571,0.06070374838160713,0.09313612328508436,0.3942775733111718,0.292507204610951,0.07867012356264719,0.0,0.08561318385421823
HUN,Hungary,YR2018,0.0058496587784998754,,0.5872659560793378,0.018174119873480932,0.005754823111239944,0.006236985626097286,0.06819336519950243,0.09758117940293144,0.4012822034904428,0.35302593659942366,0.08628853512070171,0.0,0.09501496576262282
HUN,Hungary,YR2019,0.0058470086974160415,,0.5887537465796324,0.021156881288907817,0.005997876660166055,0.006371183996831887,0.06969218336142394,0.10397683749750602,0.41422296094028255,,0.084203496167971,0.0,0.09145753477025352
HUN,Hungary,YR2020,0.005834431147763541,,0.6067137764915675,0.010588936700956756,0.005774130828719988,0.006109706503554952,0.06697585984291544,0.10133679236292135,0.3721951798646563,,0.09374655906700771,0.0,0.10505200320537908
HUN,Hungary,YR2021,0.00581031019721532,,0.6187023456996301,0.012884404454249127,0.006803486906648467,0.0070738511529094845,0.07786652067887744,0.10548229337783548,0.3902410067671851,,0.11050706449472765,0.0,0.1267777424802059
HUN,Hungary,YR2022,,,0.60581179538189,,0.006919868501490947,0.006875597212421648,0.07620883187448782,0.10599822887022015,,,,,
IDN,Indonesia,YR1985,0.004996689995472031,,,0.01839780470027273,0.0031214089534963166,0.003312970754741968,0.0021358073672646024,,,,,,
IDN,Indonesia,YR1986,0.0050976104402892805,,,0.017972021276100647,0.0030782809695886083,0.0031057227182864225,0.001962617018989167,,,,,,
IDN,Indonesia,YR1987,0.005196796488939996,,,0.01887309782492994,0.0028040505933745177,0.002949397434513765,0.001828306765222885,,,,,,
IDN,Indonesia,YR1988,0.00529559437959584,,,0.020407898539968834,0.0031937698049556706,0.0032745420047503885,0.0019920449597491297,,,,,,
IDN,Indonesia,YR1989,0.005393826935940325,,,0.019130548267452592,0.0035364255476569074,0.0036688556626716935,0.002191332206024138,,0.016383711266769557,,,,
IDN,Indonesia,YR1990,0.005490736646216285,,,0.02033858495928966,0.00420077265803791,0.004122912935201628,0.0024191284106617065,,0.016621156357592305,,,,
IDN,Indonesia,YR1991,0.005587364262820382,,,0.02135848478928325,0.004593646461585492,0.004530045661966918,0.002612108944690707,,0.017096046539237797,,,,
IDN,Indonesia,YR1992,0.0056838661355514625,,,0.023457696089852584,0.004913627095490879,0.0049730585007852915,0.0028189370035924997,,,,,,
IDN,Indonesia,YR1993,0.0057798151396984245,,,0.022497207900441143,0.00566701766574894,0.006137586467144201,0.0034213620585496615,,0.006411017452214176,,,,
IDN,Indonesia,YR1994,0.0058761376629111964,,,0.022823971923642973,0.006447098410103293,0.00687116960929114,0.0037675875918760557,,,,,,
IDN,Indonesia,YR1995,0.005973075413527516,,,0.025962886934399944,0.007553759074643203,0.007851583644335094,0.004235385797854521,,,,,,
IDN,Indonesia,YR1996,0.006070677198038646,,0.35331167992694823,0.03081483758194227,0.008640782984766799,0.008831910896812996,0.004687702672241319,,,,,,
