country,domain,delphi_insample_mae,delphi_outsample_mae,delphi_insample_mape,delphi_outsample_mape,selftune_insample_mae,selftune_outsample_mae,selftune_insample_mape,selftune_outsample_mape,guided_insample_mae,guided_outsample_mae,guided_insample_mape,guided_outsample_mape
Kyrgyzstan,,4878.096997453739,61750.51053696748,25.79763453187704,104.34783311750606,6504.697265625,1001.145263671875,0.2234121263027191,0.0173305999487638,9043.3369140625,2317.5546875,0.2686825692653656,0.0413729473948478
Nicaragua,,226.5868724448876,328.80489329980367,25.643657380574947,11.535448134984987,221.63626098632807,568.7398071289062,0.1809207051992416,0.2681072056293487,598.735595703125,414.623779296875,0.3222839832305908,0.1801659762859344
Myanmar,,4.707489754307034,364.4098284582775,2.867348423211318,126.07059093816338,406.6481628417969,398.7796325683594,0.6798223257064819,0.5982205867767334,879.9520263671875,909.0667114257812,0.8148762583732605,0.7724231481552124
Burundi,,19.37780937401998,22.204910044343496,9.238982294695807,5.408307090308617,329.548095703125,236.84410095214844,0.5791501998901367,0.3659847974777221,546.6364135742188,477.1960754394531,0.6897921562194824,0.5376310348510742
Malaysia,,141.99558560471465,377.2130676915146,13.979577436110985,5.683853438641478,383.8141479492188,307.5126037597656,0.1482037007808685,0.0475789457559585,346.6750793457031,300.7703552246094,0.152788370847702,0.0469546876847744
Jordan,,12.279747792191746,121.16617765530924,3.956992056373138,19.85301107937492,239.95452880859372,103.84087371826172,0.3999923169612884,0.1517960727214813,622.452880859375,520.1012573242188,0.6266648173332214,0.4724438786506653
Mayotte,,32.266721937288686,209.54977298417688,10.176512025383628,10.86177529614591,187.7597503662109,138.9905242919922,0.3516496121883392,0.0800806134939193,240.13584899902344,351.9825744628906,0.3963118195533752,0.2479613572359085
Monaco,,2.6352939710996663,16.74358116530224,1.7147604321029304,6.5601081984937775,390.2509460449219,386.1300659179688,0.6936936378479004,0.6156448721885681,842.94921875,874.0371704101562,0.8235070705413818,0.783811628818512
Lebanon,,11.145674115545551,149.1724021540721,2.746597898796882,15.32638319567165,81.98780822753906,195.4664001464844,0.167133942246437,0.2827706933021545,277.71942138671875,100.90352630615234,0.3667163848876953,0.1127388104796409
Netherlands,,1326.0704609239187,2217.7800645622365,30.740957531853464,5.482190640464867,2433.952880859375,3006.54248046875,0.258939653635025,0.0709618106484413,1562.0010986328125,1256.306884765625,0.2439114600419998,0.0318710580468177
Barbados,,1.734849479213774,2927.947036503472,1.4072977203861003,1587.7154451613185,432.4471130371094,463.64752197265625,0.749527633190155,0.7224568128585815,854.7357788085938,922.5332641601562,0.8485699892044067,0.8381698131561279
Palau,,135.43767476680517,310.1194262566636,6.85697255131209,7.909864829509501,244.34585571289065,482.4969482421875,0.1613380461931228,0.1405068784952163,298.8705139160156,594.496337890625,0.1895044445991516,0.1789626330137252
Albania,,11.859382293026227,125.28125330356345,3.3298875237482752,12.23272473989742,109.28631591796876,133.8139190673828,0.2154781520366668,0.1586872339248657,156.87338256835938,49.83541870117188,0.267382949590683,0.0520489588379859
Kiribati,,160.58295300113355,475.3835313897964,12.079245161560952,15.528865307367026,108.23639678955078,123.66873931884766,0.0719823613762855,0.0389003381133079,70.37495422363281,41.572715759277344,0.0747159421443939,0.0137892719358205
Jersey,,4.3145680310346295,5.753187779524385,1.980996281905524,1.9606070850890989,345.4324035644531,378.81585693359375,0.5750333666801453,0.5644767880439758,714.013671875,780.98388671875,0.7316141128540039,0.727672278881073
Portugal,,876.720804829847,843.0182545714889,29.1561703972331,3.238972612426396,1880.953857421875,1995.7496337890625,0.2398953735828399,0.0715925395488739,1051.811767578125,2696.186767578125,0.2176562845706939,0.1114215925335884
Philippines,,87.47801986975955,1865.3677727008348,6.483041181176631,15.730712903775734,384.8294982910156,2427.90234375,0.1899152100086212,0.2768554985523224,594.357177734375,1904.0245361328125,0.2350593209266662,0.2020334750413894
Saint Pierre and Miquelon,,43.17232917357294,49.27962815085384,13.434309062314806,4.341915039641664,155.2243194580078,63.4061393737793,0.2799540758132934,0.0648001879453659,197.3671722412109,90.19509887695312,0.3126005530357361,0.0949144139885902
Guyana,,4.239368446414559,6213.077803568712,2.8188653888863366,1949.890627245576,414.4317321777344,368.7744445800781,0.7145223617553711,0.5714622139930725,832.9801635742188,823.2614135742188,0.8278132677078247,0.7485464215278625
Norway,,369.2266517048506,130.00497930277095,32.354162457786195,1.706468774536845,604.1923217773438,457.8853759765625,0.1478049010038375,0.05575443059206,482.7884216308594,251.0998992919922,0.130355566740036,0.031628131866455
Mauritania,,30.568440023373363,457.5998062412921,4.478743543617088,7.759603847063476,178.7091827392578,352.2283630371094,0.1788045018911361,0.0605512596666812,204.44314575195312,467.8896484375,0.2020451724529266,0.0783709287643432
Czechia,,81.44021629250174,146.31049882419592,5.990763007472319,1.726989862059246,550.1141967773438,331.1177978515625,0.12178485840559,0.0397931896150112,649.524658203125,591.5711059570312,0.1598438471555709,0.0678322836756706
Pakistan,,219.1907878838308,743.8909795511622,10.18563352495027,1.8815929026239424,723.9005126953125,9997.857421875,0.1175999045372009,0.3326404094696045,468.342529296875,11315.283203125,0.1162289157509803,0.4029043912887573
Niger,,60.03881934975775,61.33451836130101,11.882699745395096,6.465925130461249,44.1025276184082,97.76427459716795,0.0907393023371696,0.1146542206406593,40.69915771484375,10.238234519958496,0.0890458077192306,0.0108135491609573
Armenia,,32.7904286502705,4359.350639012491,5.605492921991119,68.2432703514984,112.03965759277344,2340.0947265625,0.1426564753055572,0.975701093673706,121.58167266845705,1962.8359375,0.1566627621650695,0.695023238658905
Montenegro,,233.64716847964976,21005.96843368454,18.613351264900626,237.40232829701168,974.6647338867188,4039.45361328125,0.4075003266334533,1.1674091815948486,1494.4595947265625,3953.302734375,0.495486855506897,1.121914029121399
Solomon Islands,,164.63132739021697,1383.8130944712566,7.75606236764506,13.558005273031368,250.6272735595703,2172.2412109375,0.0706738382577896,0.2819984257221222,321.0196533203125,1793.739013671875,0.0975394695997238,0.2217229008674621
Botswana,,28.866418036244188,244.4926436076026,7.300575574351914,15.880148311738552,195.09066772460935,481.02923583984375,0.3138940632343292,0.5243103504180908,409.4943542480469,337.3021545410156,0.4561929404735565,0.3188033103942871
Niue,,102.08429576614164,258.28494462143,34.390411845672844,36.3568177838136,157.3386993408203,313.7455444335937,0.4166514575481415,0.7941058874130249,156.41404724121094,342.3402709960937,0.4241479933261871,0.9341025948524476
Papua New Guinea,,10.425316709389165,5.654995667782528,3.642439045920285,1.0653470438780237,211.8735198974609,147.57745361328125,0.3739109635353088,0.216413527727127,423.4336853027344,366.6798400878906,0.5347379446029663,0.4068824052810669
Marshall Islands,,5840.083640440716,6819.781740121119,47.99126131296852,44.51018359138125,5745.40380859375,6913.2890625,0.8709886074066162,0.8221765160560608,5673.55224609375,6985.6572265625,0.8228988647460938,0.8379951119422913
Malawi,,102.89140924610696,548.1998935513878,19.360349991420662,14.653317763402251,82.67115020751953,780.513916015625,0.1466738134622573,0.305641770362854,111.33425903320312,772.3926391601562,0.1826630532741546,0.3017379939556122
Luxembourg,,369.7859987519046,447.4521714978496,19.780787523738223,14.699069690323356,1643.2564697265625,1511.382568359375,0.4206727147102356,0.3320913314819336,4125.81884765625,4250.11328125,0.63481205701828,0.5830168724060059
Qatar,,122.04293328442768,20896.94048120317,12.644101492279551,80.50793384924249,470.9649353027344,8129.21484375,0.314516931772232,0.5600156188011169,539.593994140625,8933.001953125,0.3390384912490845,0.6623793840408325
Ireland,,128.84760350604995,3504.249807655925,8.46484994615114,14.678027040514555,1402.83642578125,5743.71484375,0.1281835734844207,0.2006390690803527,1428.8822021484375,5911.0625,0.1494901180267334,0.2053769081830978
Namibia,,20.95143827073557,803.8073532485766,2.89361216936227,13.029487785483568,111.60627746582033,2292.037353515625,0.1180791705846786,0.656245768070221,133.69833374023438,2506.3662109375,0.1418926566839218,0.7702702283859253
Seychelles,,1.6416782345884944,4.564335815754443,1.361572594522925,3.3399373113455653,429.27587890625,495.2237854003906,0.7540596723556519,0.7839003801345825,872.1746215820312,973.8798217773438,0.8551260828971863,0.8770534992218018
Panama,,41.1870431287601,589.0859134035647,3.602866619871252,5.628262829193986,199.3817596435547,2100.703369140625,0.0828895196318626,0.2900941967964172,362.7862243652344,1452.360595703125,0.1325602978467941,0.1823688298463821
Paraguay,,58.5854847986039,161.52670768233776,20.819645017467064,14.253822548168058,220.5856170654297,109.1169891357422,0.4140323102474212,0.1120707020163536,337.9974670410156,225.39651489257807,0.490540474653244,0.2790702581405639
Nepal,,81.7491132543138,5651.67663032609,10.632020571407772,34.25881738031961,298.7725830078125,870.2418823242188,0.2420539855957031,0.0606598444283008,504.9112548828125,839.0947265625,0.2825520932674408,0.0604830868542194
Samoa,,272.0251236939221,2768.403411616266,10.462187118456432,22.41722255193896,287.14801025390625,430.5093994140625,0.0759910643100738,0.0357898212969303,354.72808837890625,785.3245239257812,0.0934270769357681,0.0624592117965221
Saint Lucia,,3.8324166079915,72.27007530366646,2.0463838055840617,18.51841429236717,343.8037109375,286.30718994140625,0.6023575663566589,0.4455717504024505,780.5411987304688,761.8327026367188,0.7670689821243286,0.6813389658927917
Ukraine,,432.4948867361262,762.3984936629234,25.830522940722712,4.721152546767619,950.001708984375,1730.6961669921875,0.2779616117477417,0.1033371686935424,526.0592651367188,2354.218505859375,0.2507245540618896,0.1594359278678894
Sierra Leone,,13.189835906529066,147.04720922799385,2.421107721039262,10.400969761612384,104.93085479736328,260.86578369140625,0.2089142352342605,0.2324033230543136,140.59426879882812,269.3471069335937,0.2470673322677612,0.2417127341032028
Tunisia,,12.021364592040763,17.656947780208995,2.104653258445876,1.6932938173390022,31.0908317565918,11.874873161315918,0.061155691742897,0.011330060660839,69.14260864257812,24.9569091796875,0.1157955229282379,0.0232963599264621
Slovakia,,21.1402203890356,21.761528744817124,3.330358861109789,1.4913638795740682,94.91533660888672,162.7848663330078,0.1684836149215698,0.0992240235209465,113.62396240234376,13.81541919708252,0.1957599818706512,0.0093636587262153
Trinidad and Tobago,,1.6080543857369145,1.2648924622249524,1.4074572181708371,1.0768675011317876,455.5147705078125,535.8009033203125,0.7730190753936768,0.8209234476089478,820.6217651367188,934.5010986328124,0.854167640209198,0.8888320922851562
Senegal,,16.26330306946363,657.5644010088962,3.600531454523664,21.151833384811805,206.2436981201172,238.90570068359372,0.3678695559501648,0.0860767140984535,258.6101379394531,359.3068542480469,0.4112954437732696,0.1361840069293975
Singapore,,46.27219602658134,134857.47785191349,12.712852567076553,689.1126206090861,176.64955139160156,7444.99169921875,0.3130167424678802,1.0970253944396973,219.92469787597656,8602.310546875,0.3425105214118957,1.607873797416687
Saint Vincent and the Grenadines,,12.017059731202202,168.51311831211854,3.1429212061711778,11.57711145803277,224.2362060546875,202.14683532714844,0.4177587926387787,0.1649508029222488,285.27996826171875,50.46192932128906,0.4585299789905548,0.0375885292887687
Togo,,22.76849310372656,46.1215344073066,9.30330305639322,7.105481316070483,253.39627075195312,72.55337524414062,0.4467198848724365,0.1069409325718879,449.1011352539063,271.7361755371094,0.5799590349197388,0.3082956373691559
United Kingdom,,460.5773756635237,22733.35613066857,12.392941681290266,12.424880368051008,4495.35009765625,17342.974609375,0.1457855552434921,0.1065515279769897,7180.3779296875,16513.576171875,0.2247666865587234,0.0966614782810211
Eswatini,,17.296105738931075,16085.61401079224,7.6486570854785985,1512.6253515464246,323.861328125,185.490234375,0.5545251965522766,0.2783024907112121,434.4970397949219,164.4032440185547,0.622096061706543,0.2082998603582382
United States,Texas,241.74624240374223,4635.591616266948,7.553423308636288,9.568628740023543,2347.19970703125,10518.4794921875,0.1361554563045501,0.3002854585647583,2408.4677734375,10413.9169921875,0.1428392082452774,0.2961520850658417
Gambia,,47.47687610201418,136.62332633051906,5.358750778444191,3.934515521879208,116.6312255859375,206.2763214111328,0.1567120850086212,0.0639496445655822,153.18109130859375,158.711181640625,0.1835110783576965,0.0483078509569168
Somalia,,23.35921142130221,1487.5818297486758,3.1318555224006923,53.26897256804127,75.1351089477539,559.6942749023438,0.1045205816626548,0.2791438698768616,98.83721160888672,535.6903076171875,0.134337306022644,0.2639153301715851
Slovenia,,80.51248950960385,61.21253200843417,13.228227814234836,4.233663900444578,433.6999206542969,135.6829833984375,0.3516522049903869,0.0856455564498901,792.396484375,459.6619567871094,0.4841807186603546,0.240792840719223
New Caledonia,,1.0430018830946783,0.5868175603982513,0.8662581547367295,0.4673836162172606,450.5495300292969,529.9429931640625,0.7609142661094666,0.8096383213996887,850.9920043945312,966.4380493164062,0.8515489101409912,0.8857969641685486
Morocco,,52.63934391613594,410.9078049220221,6.378914357399995,5.96685711449346,250.54000854492188,325.4198608398437,0.1217997595667839,0.047404583543539,292.6708984375,492.10546875,0.151379108428955,0.0739732310175895
Turks and Caicos Islands,,22.61399997113737,15.119482141451105,8.735736512534125,2.2577509082311944,187.67593383789065,31.536062240600582,0.3606591522693634,0.0487685054540634,347.42364501953125,135.33729553222656,0.4978778064250946,0.1666154414415359
Sudan,,47.07468884793082,755.834394185502,3.652979173136444,8.866967934927196,226.69444274902344,1425.1630859375,0.1763838082551956,0.2198490649461746,204.29437255859372,1239.8031005859375,0.1876991093158722,0.1842519491910934
South Sudan,,20.86795242169833,29.33588280648749,3.454890692601699,1.3786640928578426,87.96253967285156,164.82223510742188,0.1494605839252472,0.0862780436873436,116.61089324951172,162.39920043945312,0.1756515502929687,0.0849135369062423
Suriname,,15.902273968778134,2600.247415249497,4.349829081879568,112.11605978038124,131.0520782470703,970.7349243164062,0.2545201182365417,0.9624553322792052,165.55885314941406,557.2825927734375,0.2908308506011963,0.3755631148815155
South Africa,,235.8551572557165,5996.970304261888,22.945204530276463,33.19480138059939,264.5662841796875,6560.2744140625,0.1739916652441024,0.7759854793548584,259.3049621582031,6097.3837890625,0.1503046751022339,0.6735230684280396
United States,,3606.10730310007,134818.11392169667,39.57932424807076,11.332795903404753,6899.07373046875,257337.4375,0.0910654067993164,0.3134281039237976,23074.234375,159325.171875,0.1969088762998581,0.1677841693162918
United States,North Carolina,59.52771126347592,6472.654980788432,3.067328614983467,30.226702049182546,752.5435180664062,4068.75,0.1337311863899231,0.2745632827281952,727.0151977539062,4333.908203125,0.1306867003440857,0.3001907169818878
Tonga,,115.64094517272191,876.00552891022,9.765246712531708,9.95847036545405,276.5092468261719,443.7602233886719,0.2795662879943847,0.0543958470225334,266.2608642578125,961.965576171875,0.2868379056453705,0.1280961334705352
Peru,,370.458825822117,61425.26525784606,17.016314683786387,59.63940137995164,653.8073120117188,23348.955078125,0.204725295305252,0.3831468820571899,1201.9693603515625,21670.31640625,0.2263019382953643,0.3449524343013763
Tajikistan,,69.31925459034917,523.3162924315417,5.384099416838606,8.577610833445659,225.84307861328125,400.1547546386719,0.0793949142098426,0.0713716819882392,372.1909484863281,344.7500305175781,0.1367936432361602,0.0602475740015506
United States,New York,2455.632092720519,7574.773577734728,53.06021400344867,2.291555348492867,5058.22607421875,53512.41796875,0.1614276319742202,0.1978458315134048,4697.49951171875,64117.5078125,0.1793826222419738,0.2471093386411667
United States,Georgia,240.03229059069503,4228.9666146280215,6.839061835340122,11.76886255153448,938.067626953125,7117.45361328125,0.090323120355606,0.2633299231529236,711.0512084960938,7645.52880859375,0.106074757874012,0.2885936200618744
United States,Illinois,359.7859680118753,105368.74167116634,12.079325178602865,104.80779334536842,4220.8916015625,23621.125,0.2263052016496658,0.3798131048679352,4141.10986328125,24321.5625,0.1441379934549331,0.3961883783340454
Tuvalu,,394.482507221461,406.8087358305254,20.93512338333749,14.638673473570543,472.3955993652344,543.5771484375,0.2835807800292969,0.2431657016277313,510.7132873535156,593.67822265625,0.3045721650123596,0.2716665863990783
Sweden,,89.27061277056106,12176.947245604151,6.3164079138859,44.79608287398184,651.6012573242188,2077.32861328125,0.105988048017025,0.0925033763051033,518.0054321289062,3508.234619140625,0.092016614973545,0.1716798990964889
Serbia,,185.6597376084824,5662.512481169939,16.900351856063157,51.54832053441552,514.4973754882812,1477.17041015625,0.1496138572692871,0.1235665902495384,588.94384765625,1488.7802734375,0.173818439245224,0.1244506686925888
Switzerland,,135.64495414166242,740.3417066568201,2.6056311716290104,2.4764529158489323,2444.74365234375,4283.2138671875,0.1420548260211944,0.1267818510532379,1634.6319580078125,1880.9202880859373,0.1631000190973281,0.0600063316524028
Thailand,,71.46829738469505,48.56842104437637,7.214547703744804,1.616018606127939,172.65261840820312,156.50135803222656,0.1067655831575393,0.0494604483246803,238.0471343994141,295.3376159667969,0.1425049901008606,0.0894044935703277
United States,Nevada,115.79660840460387,7780.751396065168,8.964454184163872,99.22685552978017,252.9635772705078,1274.5108642578125,0.1270076036453247,0.2224233746528625,302.532470703125,872.2106323242188,0.150214284658432,0.1403112262487411
Sri Lanka,,60.64810715858295,353.113221341516,21.64707118518533,25.702948007161,233.26914978027344,320.01055908203125,0.4386382102966308,0.3513347506523132,326.99755859375,440.3036193847656,0.5005019903182983,0.5764244198799133
Malta,,18.408471839102248,37.09067229747436,7.181004052147803,6.5119537596853005,271.86383056640625,117.20427703857422,0.475150316953659,0.1752229332923889,564.3832397460938,437.9074096679688,0.6421419382095337,0.4424538016319275
United States,California,257.3749731096935,3946.2491461968975,6.252826994400797,6.403185598229415,1991.4246826171875,9857.501953125,0.1895364075899124,0.1867503672838211,2641.718505859375,9964.0185546875,0.256603866815567,0.1888196170330047
United States,New Hampshire,39.604190545181815,1257.777865386775,5.52698369864378,30.420927971633944,123.86615753173828,549.604736328125,0.1329755336046219,0.1637155562639236,137.50885009765625,321.331787109375,0.1460582762956619,0.0861973240971565
Sao Tome and Principe,,27.45058193710553,1999.057405108868,7.81382579346411,276.0327056150053,473.7878723144531,276.80908203125,0.5493747591972351,0.2795116305351257,751.0704956054688,585.8126831054688,0.6531909704208374,0.4508309960365295
United States,Arizona,46.30084858730363,7015.122674638074,2.292049076842384,42.394852913030064,579.6934814453125,4293.0322265625,0.1427367776632309,0.43091881275177,642.1624755859375,3523.515625,0.1399652808904647,0.3252403438091278
United States,Indiana,763.1834365455538,4487.107622114585,37.79734133096904,14.673969096723088,2375.36572265625,3450.57177734375,0.2093536108732223,0.1306444555521011,1758.5086669921875,4736.138671875,0.1581453680992126,0.1937958896160125
United States,Maryland,263.77741966448053,3577.615870087453,10.809812045111132,8.526487588072628,1775.636962890625,7137.58837890625,0.1443827152252197,0.219586506485939,2116.85986328125,6451.59130859375,0.2122502624988556,0.1922460943460464
United States,Kentucky,50.82965644117018,938.4432259769912,3.7089283246260623,10.350774391770292,245.85598754882807,1345.698974609375,0.1145840883255004,0.1949899196624755,276.9774780273437,1160.643310546875,0.1407005935907364,0.1621612459421157
Poland,,43.37947169647487,712.5471830741521,1.5405905560286952,4.07194261232615,884.1254272460938,1853.9149169921875,0.1473921239376068,0.1170767024159431,1027.9696044921875,1869.3446044921875,0.1893104463815689,0.1169677451252937
United States,Hawaii,3.870366549179558,3.122420492932224,0.9284360739883544,0.4898702865272841,78.3906021118164,17.452035903930664,0.1604975908994674,0.0268026199191808,339.35272216796875,293.6484069824219,0.4206747412681579,0.3165800273418426
United States,Washington,93.3189020394085,2825.296994836797,3.0675722014599325,16.502812544112494,989.628173828125,1569.0653076171875,0.1570665538311004,0.0958190709352493,521.8778076171875,2084.530517578125,0.1371043175458908,0.1451873034238815
Oman,,54.71816110130892,2208.913491384808,8.966633110655112,25.34908429557633,160.58177185058594,3923.60888671875,0.2025936841964721,1.005604267120361,254.3025665283203,3939.735595703125,0.2464141100645065,1.0210342407226562
United States,District of Columbia,54.02462914723029,6229.552499964624,4.920453042746232,75.02516717882479,296.4237670898437,1138.4151611328125,0.1427604258060455,0.1756706833839416,341.2498474121094,817.671142578125,0.1684321612119674,0.1185519024729728
United States,Florida,165.726887237924,3034.7521257308767,8.960717973119193,6.610255680706811,3958.82958984375,4029.71484375,0.1452135294675827,0.0943526029586792,2854.796875,4337.6123046875,0.173739343881607,0.1098389774560928
United Arab Emirates,,77.43724692300049,11394.790160169408,6.534254677798117,43.35630359064936,280.8072204589844,6320.42236328125,0.2119054794311523,0.4000331163406372,596.9801635742188,5052.7236328125,0.260399729013443,0.291212648153305
Honduras,,124.39284823506836,5695.432343998566,26.077013349207512,112.93531642823756,149.36004638671875,910.1612548828124,0.240880936384201,0.254290908575058,188.6668243408203,1095.2120361328125,0.2828640639781952,0.3327543437480926
United States,Mississippi,55.96187584365235,347.32137160223857,4.089016309964275,2.769004154220804,358.70465087890625,1723.8359375,0.0982397124171257,0.1677700728178024,367.5080261230469,1908.239501953125,0.1117451936006546,0.1906884759664535
Puerto Rico,,18.872051847535392,17.93692722963642,2.852780838747324,1.277210205360618,61.625919342041016,64.90289306640625,0.0855434387922287,0.0497730448842048,76.83422088623047,67.49633026123047,0.1117763817310333,0.0481692440807819
Uruguay,,20.96370482913596,225.0380852178612,5.1470868216306735,29.06020059225551,260.5154113769531,100.4159927368164,0.3682478368282318,0.1189756542444229,576.189697265625,428.8773193359375,0.554053544998169,0.3655080199241638
United States,Delaware,65.40512592692176,755.9123958646383,3.600772155898891,8.73339326582273,286.53521728515625,1083.1312255859375,0.1610015630722046,0.1476372480392456,234.0033416748047,1122.8843994140625,0.1681353002786636,0.1543534398078918
United States,New Jersey,816.5145053040425,4890.50068921757,20.097554911881627,3.3757575184031463,10603.4345703125,7730.73291015625,0.2115350812673568,0.0563488565385341,4741.51953125,23427.2578125,0.1051928699016571,0.1988322734832763
Rwanda,,7.908813389677161,222.8226369755633,4.371813650758295,49.72153971915342,347.0034484863281,233.77410888671875,0.6232861280441284,0.3723168075084686,558.3148193359375,468.7889404296875,0.7216632962226868,0.5432560443878174
Lithuania,,27.478192308052552,171.283739442198,4.464242766438951,11.073418283341647,73.33541107177734,69.23140716552734,0.0903473123908042,0.0469024553894996,87.9833755493164,76.50851440429688,0.1154659539461135,0.0523353181779384
San Marino,,11.472229708860004,34.7206267957816,4.84130527338272,5.253960056285213,219.99685668945312,22.44327735900879,0.4089464247226715,0.0346983857452869,428.0880737304688,220.25152587890625,0.5647037625312805,0.2556844353675842
United States,Kansas,91.6881073674293,843.9706040228723,7.785708460003056,9.088507390275751,195.931884765625,1394.4774169921875,0.0981393605470657,0.1377183645963668,224.55523681640625,1595.127197265625,0.1161765679717063,0.1550887525081634
United States,Wisconsin,54.80219640899837,15124.56834088333,3.3210946509998465,102.78414139985416,456.7229309082031,3317.271484375,0.1280197352170944,0.3688801229000091,439.7311706542969,3237.6171875,0.120352879166603,0.3562310039997101
Romania,,49.89019227941751,360.5486051537706,2.9772061943510946,2.2797242420693307,751.2451171875,1404.5032958984375,0.2138067632913589,0.0979143679141998,880.1305541992188,1281.0648193359375,0.2429585456848144,0.0872346684336662
United States,Connecticut,515.6730394972427,3354.050528480353,21.29412098347131,8.627726382805694,2065.10888671875,2762.703125,0.1353633105754852,0.0775632858276367,1873.1009521484373,2616.37548828125,0.1613653153181076,0.0728301256895065
United States,South Carolina,43.24620200339641,1236.6696781464914,3.289385159447032,12.776393476077295,352.1019287109375,1552.2562255859375,0.1155115514993667,0.2107976526021957,471.4928283691406,1328.253662109375,0.1574417203664779,0.1733259111642837
Saint Kitts and Nevis,,14.26647513597254,35.52727838833949,3.9745078704484382,5.549115000800413,215.5846710205078,114.33702850341795,0.3524344563484192,0.1571834683418274,366.8888854980469,280.1586303710937,0.4731072783470154,0.3135832548141479
United States,Oklahoma,37.48674708887539,1654.7248634540492,4.074436362032861,26.72509444090807,337.53338623046875,691.1570434570312,0.1236848533153534,0.1351722329854965,260.44598388671875,787.07958984375,0.1126159578561782,0.1589656621217727
United States,Colorado,95.73215085592828,15401.81027625258,3.428466590566701,70.33242170677687,1061.973876953125,2752.93310546875,0.169236347079277,0.1585343778133392,1092.0501708984375,3107.12841796875,0.2028183341026306,0.1842759102582931
Mexico,,134.91905753828533,1103.786674542966,9.87563799882986,2.228446198118231,871.1724243164062,12288.0869140625,0.1222147643566131,0.2801803946495056,885.109375,9684.361328125,0.1313611418008804,0.2027189135551452
Vanuatu,,138.82046974436295,846.0141249249444,7.530361206507988,10.634591134042898,203.9617462158203,1539.4249267578125,0.1261639893054962,0.2476202100515365,350.3245544433594,573.86279296875,0.1591834276914596,0.0790347829461097
United States,Oregon,56.78241605481808,87.39362057979866,7.068231048455402,2.471890650206378,154.6290740966797,671.0556030273438,0.1261890232563018,0.2299443930387497,177.11044311523438,506.6925964355469,0.1488544195890426,0.1627628654241562
United States,Pennsylvania,629.3522432362028,4771.05422749928,10.143342138630826,7.299311514213191,5174.34228515625,4892.27978515625,0.1532290577888488,0.0775269865989685,5193.4853515625,4930.10986328125,0.2038952261209488,0.0794162303209304
Uganda,,13.483315342033457,18735.40230254299,2.7838669469717816,1694.3959105410877,112.67129516601562,185.25634765625,0.207082912325859,0.2190434634685516,227.43145751953125,130.55740356445312,0.3133650422096252,0.1450960487127304
Zimbabwe,,16.598515002330117,723054.8980973741,4.197986054579314,23655.225981307274,286.8394775390625,1299.421630859375,0.4179609715938568,1.5628646612167358,423.8508911132813,1153.532958984375,0.5045903921127319,1.1773043870925903
North Macedonia,,73.5472959156009,208.39650994828463,17.11442870475862,10.795735219150291,188.29251098632807,145.91111755371094,0.2564688920974731,0.0790276601910591,229.0884246826172,351.7304992675781,0.2932659983634949,0.2403365671634674
United States,Missouri,116.81496362896792,2053.54402904027,5.371124297680176,16.693465178382976,767.1052856445312,1182.427001953125,0.141187235713005,0.114058718085289,681.0144653320312,1452.9710693359375,0.1232485696673393,0.1457977443933487
Wallis and Futuna,,23.9361688256591,24.910765708049603,7.030583877586828,5.503178705277758,350.0056457519531,370.2770080566406,0.4819390773773193,0.4499350786209106,879.945556640625,946.9855346679688,0.6930115818977356,0.6765799522399902
United States,Idaho,111.92074537613392,168.98380005463952,11.57976569487884,6.175323505844972,146.14703369140625,301.12176513671875,0.1220419630408287,0.1310874670743942,110.30842590332033,407.5669860839844,0.098720945417881,0.1866292208433151
United States,Arkansas,65.97199105034122,1256.7473728464572,7.840220136677865,22.095010226680653,129.11253356933594,854.2171630859375,0.104086048901081,0.1931122392416,132.04751586914062,856.5704345703125,0.1187958866357803,0.1938499063253402
United States,Rhode Island,55.22615150584605,19268.68797118416,3.5251685095050584,138.44147951531988,562.37890625,753.73779296875,0.1887562572956085,0.0571147724986076,785.72216796875,1070.19189453125,0.2301937192678451,0.0776167958974838
United States,Nebraska,99.3280724829593,1758.0055374956728,10.940411266017351,13.063450188646751,328.6224670410156,4805.078125,0.193949744105339,0.2809200584888458,318.92108154296875,1081.871826171875,0.1827963590621948,0.0886333659291267
United States,Vermont,17.826684793216955,90.69448591539025,3.839343131931277,9.418667559518186,59.74668502807617,52.49187469482422,0.1116715297102928,0.0581928081810474,142.19398498535156,26.015159606933597,0.1999396830797195,0.0280029457062482
United States,Tennessee,92.20890000991491,969.0097565903848,2.091893370092491,5.754762096953651,768.7951049804688,3959.380859375,0.1258304864168167,0.2943533957004547,695.7870483398438,3664.822998046875,0.1255442351102829,0.2658344507217407
United States,Alaska,7.465384621781238,57.59786141578413,3.0009910787372185,11.923074082458502,257.133544921875,184.10836791992188,0.4723015427589416,0.2957366108894348,570.6460571289062,527.7695922851562,0.6574094891548157,0.546122670173645
French Guiana,,14.214200321496008,1251.6477978997184,6.684202129948353,46.2874579094473,319.1736755371094,1609.503662109375,0.5546495318412781,2.3909752368927,512.3355712890625,1422.4693603515625,0.6592254042625427,1.6210706233978271
United States,North Dakota,46.984081423001776,430.31320178817145,10.578659702010432,16.21350600450528,134.2947540283203,411.794921875,0.2263295650482177,0.2013435065746307,174.16067504882812,477.83306884765625,0.261212557554245,0.2432277649641037
