,country,domain,first_day_above_hundred,Last_15_Days_Case_MAPE,Case_MAPE,Train_Case_MAPE,Last_15_Days_Case_MAE,Case_MAE,Train_Case_MAE,Last_15_Days_Death_MAPE,Death_MAPE,Train_Death_MAPE,Last_15_Days_Death_MAE,Death_MAE,Train_Death_MAE
91,Equatorial Guinea,,2020-04-21,4034.553087616883,871.0053695850079,8.10352679698854,128449.97148585823,27494.932765211353,42.985554857232316,421.4660540393372,115.18900033781883,32.165735975152856,172.80108215612825,37.696394706374065,0.8524188866536808
92,Mauritius,,2020-03-29,6.307319363126227,5.298067671608946,4.586025008454764,21.108514125042873,16.881013926515894,14.077087150657015,7.101191419402015,7.017880983494564,6.965796251859806,0.7101191419402014,0.5791593883474051,0.5073048771393364
93,Guinea,,2020-04-03,10.566142601896477,9.58861646070783,10.8737084510155,433.0519096465916,132.32266599283105,47.44612144838487,5.708987036418309,10.392344597518147,13.675411864341816,1.303368890919248,1.0239989375546075,0.8922421588718986
94,Haiti,,2020-05-07,10.750657870679834,7.4774546476346595,7.4072411476402396,697.9916945699459,209.17937745314563,59.50612291085845,6.193030012656177,6.698842575016381,7.025837083141047,7.049426298339289,3.72017560728802,2.2118310004574546
95,Kazakhstan,,2020-03-27,29.7181112144983,11.67787535095607,7.4229359299817474,3113.088002020087,755.6693876776818,90.44310301009743,10.91664285149875,14.922449218832984,18.066193399861824,4.117433264767927,1.9650597389322748,1.1888012309569131
96,Kyrgyzstan,,2021-06-27,4.607730786990528,8.640687775283453,11.167800872585342,2737.639135043026,2091.068395851684,1963.45634522178,9.451750268202312,10.720576932759549,12.316040357688898,54.31519474975176,26.51130754198899,17.46235579411785
97,Burkina Faso,,2020-03-24,10.087905776889876,11.917971155074895,13.913938123140285,84.44300214253859,61.1968769024112,57.68248629053871,32.93999422237943,16.407065433501455,12.101729686816173,17.32619505331137,5.984268298511286,2.329934754678895
98,Kiribati,,2022-01-26,145.0375141604185,47.521238530588825,23.442866397334992,4446.248965194546,1281.4419807880547,448.42381975677193,75.11187664424656,54.88859405393749,56.05339229728445,9.764543963752054,3.629462273944543,1.8326277225809584
99,Malawi,,2020-05-26,49.945392514369225,25.61844439248688,20.716821229566694,1911.9054330244128,515.8727893087909,104.07875881172649,6.367218738655921,13.10142501152654,16.84308162890756,6.991490022656659,2.6447284640616378,1.2136542878599492
100,Hungary,,2020-03-21,5.335688088339398,9.02971729663721,11.732884089936384,197.8352060818497,101.7261856561703,77.06197374146377,4.884254968633492,7.204497046553598,9.349695388239105,23.88834941650584,8.138422562593727,4.017715230010047
101,Mali,,2020-04-12,4.796591999089724,4.840659461918321,4.9250314405795335,84.0736356805724,36.48114495035614,15.679794502775383,20.110951047703427,10.800061943152969,8.830631782131041,20.758675959422398,6.407709375869838,2.1009470814291062
102,Lesotho,,2020-07-09,5.327322294066024,4.724943047411192,4.500723032759325,62.31394050178063,34.22343352411415,21.21070344404378,16.954941522428484,6.9135070543532615,3.1443709409087806,8.469825054321308,3.0990012053232077,1.0507592300495645
103,El Salvador,,2020-04-10,25.33671835126186,9.77535076962849,5.023755574274102,898.3746090818579,229.85694534764323,17.359514687461,18.654491309501744,7.925445261655395,5.187233384045774,13.039288043092416,3.402079455674432,0.608638067910514
104,Montserrat,,2022-01-09,2.3278815410241176,2.5798322107279685,2.391616236235843,3.8966038388023376,4.069542428984612,3.655751352159296,42.10813141075482,36.165371062016995,35.80191982600298,0.8421626282150965,0.5162738842841281,0.39648663295721165
105,Ireland,,2020-03-16,3.0849198698768583,6.6410524955573775,9.030155755365454,738.5670627836142,346.09336637233025,246.2064354799317,1.0923455750254845,49.61098385758006,76.02607662813581,16.819085956057037,17.192035939062496,18.517435794645465
106,Liberia,,2020-04-20,37876.76943160505,8025.949383510558,1.3856140245574298,265218.69863558054,56135.41699075496,2.966983261467169,550.6484798299898,121.35352012561526,6.847731495198488,205.99538921936295,44.546187874869,1.279423379939004
107,Marshall Islands,,2022-08-10,62.81055859518848,61.65201702641225,60.957442380530516,9634.62471161823,8458.150695432418,7814.768220002473,35.39758067545931,33.560492764649425,32.670725594194494,6.017588714828081,4.689911100917484,3.986817709617908
108,Greece,,2020-03-15,7.33534083096688,7.479876939915421,8.76699659991389,209.63504106515578,112.62649268352499,95.2018309133715,4.295684188701642,18.019311665539398,25.92735025959948,6.940510378080864,5.677275307539824,5.8159419707596784
109,Iceland,,2020-03-15,1.625401816391065,8.684417469135806,12.572522642403817,29.51195825279827,57.36096365805869,73.44892349625763,14.322964526344908,21.496944757076193,27.247937899292758,1.4322964526344903,0.8718830742110271,0.6650045571942824
110,Myanmar,,2020-04-19,196.01908837820466,44.728841765302306,2.277676524009058,569.1192952411769,127.2906926851291,3.717488043372762,16.05543814745703,7.562652556585106,4.803531009751398,0.9633262888474218,0.4411835089697222,0.2688016267980779
111,Kenya,,2020-04-03,55.44882999262811,20.59158997744484,9.34640489173069,1368.4999455670047,343.28417423163177,29.97953720182011,34.395657844979965,15.627777979862747,6.5978592050212965,25.752809068339147,8.18271028804953,0.9848198041624261
112,Martinique,,2020-03-30,31.49104104728827,10.80444164056719,4.156638805997251,62.73809094767599,20.396919584358393,6.662440669038715,107.63804746632309,42.30628120597314,22.3647310846277,15.06932664528523,4.917452084551356,1.5792071956690357
113,Mauritania,,2020-05-20,6.205833221450758,8.84641029640027,11.475923625129148,373.4424762985329,132.0081503147467,73.9868808710397,1.5433029401878133,3.569110678533585,4.7639052387635985,4.669539424790389,8.12803666812172,10.336583908219913
114,Libya,,2020-05-30,99.90965241196886,30.520403172858984,10.642051876891735,3826.4078338474674,882.32449568526,40.47670084438473,47.26389316703353,22.85106884116883,15.74220713234809,37.58254042778883,10.191403024622927,1.5095271224590872
115,Azerbaijan,,2020-03-28,99.52586553836869,23.845571445128947,3.8809219630593352,5598.918348503796,1220.8410443852135,43.30664048721117,36.71224042190023,12.04134553057442,6.285360822213318,24.829646186564236,5.770950402590296,0.6921405634093462
116,Kuwait,,2020-03-15,24.331115673965964,25.572563834804917,29.655507554855255,3512.330200841274,922.4720465306756,172.99168179950894,9.663652593870387,28.230090951998765,45.57259959479267,9.170809837416245,3.1845376654780164,0.739983430759811
117,Monaco,,2020-08-23,12.394194806431779,4.3228884437036355,1.7979630588809514,33.532638648622466,10.00215906168659,2.736605731086477,67.06163087553016,41.79976385136442,34.53545988110016,1.341232617510603,0.6356060632071829,0.38141280237792746
118,Madagascar,,2020-04-12,30.165543871689927,11.355759875942708,5.637888698137669,385.2618337604778,98.9585642824256,9.167376229357691,11.779897047613396,17.960486071847576,22.27969317309618,1.2620050333758215,0.567247779622426,0.3065989528915043
119,Namibia,,2020-06-26,23.011454563781353,9.067284067072974,4.776184982251376,1600.8928388443348,410.64325965393,38.13689974108987,44.2463453504034,33.07853943736141,29.28771931172714,31.455822545338926,8.615111228434566,0.8588827544096879
120,Liechtenstein,,2020-08-23,95.27570071853403,20.812435612455733,0.7825366397474163,489.29158741716276,104.24974197732253,0.8806006685039042,28.567119921792735,13.84384141919415,8.367411967552856,0.4441174992747817,0.17191298462648819,0.08367411967552855
